Time (ps),MSD_x (Å²),MSD_y (Å²),MSD_z (Å²),MSD_total (Å²)
5.174000,0.009488,0.007836,0.003074,0.020399
5.176000,0.008555,0.006255,0.002805,0.017614
5.178000,0.007655,0.005410,0.003145,0.016210
5.180000,0.006807,0.005366,0.004045,0.016219
5.182000,0.006027,0.006112,0.005434,0.017573
5.184000,0.005348,0.007583,0.007231,0.020163
5.186000,0.004808,0.009664,0.009347,0.023819
5.188000,0.004439,0.012193,0.011686,0.028318
5.190000,0.004269,0.014984,0.014155,0.033408
5.192000,0.004306,0.017832,0.016658,0.038796
5.194000,0.004537,0.020524,0.019103,0.044164
5.196000,0.004928,0.022860,0.021406,0.049195
5.198000,0.005434,0.024671,0.023482,0.053587
5.200000,0.005994,0.025823,0.025258,0.057075
5.202000,0.006548,0.026242,0.026672,0.059462
5.204000,0.007041,0.025917,0.027673,0.060631
5.206000,0.007428,0.024885,0.028237,0.060550
5.208000,0.007685,0.023235,0.028341,0.059261
5.210000,0.007800,0.021090,0.027978,0.056868
5.212000,0.007776,0.018604,0.027149,0.053529
5.214000,0.007625,0.015947,0.025873,0.049446
5.216000,0.007367,0.013291,0.024177,0.044835
5.218000,0.007023,0.010808,0.022110,0.039941
5.220000,0.006616,0.008652,0.019738,0.035005
5.222000,0.006163,0.006956,0.017148,0.030267
5.224000,0.005680,0.005820,0.014441,0.025941
5.226000,0.005182,0.005306,0.011741,0.022230
5.228000,0.004677,0.005437,0.009178,0.019292
5.230000,0.004178,0.006184,0.006883,0.017244
5.232000,0.003691,0.007474,0.004975,0.016141
5.234000,0.003232,0.009206,0.003548,0.015986
5.236000,0.002810,0.011248,0.002678,0.016736
5.238000,0.002445,0.013447,0.002405,0.018296
5.240000,0.002154,0.015648,0.002731,0.020533
5.242000,0.001958,0.017703,0.003618,0.023280
5.244000,0.001875,0.019482,0.004983,0.026340
5.246000,0.001919,0.020880,0.006710,0.029510
5.248000,0.002097,0.021828,0.008659,0.032584
5.250000,0.002402,0.022283,0.010680,0.035365
5.252000,0.002815,0.022243,0.012628,0.037687
5.254000,0.003307,0.021728,0.014377,0.039412
5.256000,0.003833,0.020783,0.015826,0.040443
5.258000,0.004347,0.019466,0.016908,0.040721
5.260000,0.004804,0.017846,0.017593,0.040243
5.262000,0.005162,0.016002,0.017886,0.039050
5.264000,0.005392,0.014011,0.017823,0.037225
5.266000,0.005482,0.011949,0.017450,0.034881
5.268000,0.005437,0.009890,0.016832,0.032158
5.270000,0.005277,0.007906,0.016035,0.029218
5.272000,0.005041,0.006067,0.015124,0.026231
5.274000,0.004774,0.004433,0.014155,0.023362
5.276000,0.004530,0.003056,0.013179,0.020764
5.278000,0.004357,0.001970,0.012240,0.018567
5.280000,0.004299,0.001202,0.011381,0.016883
5.282000,0.004390,0.000773,0.010644,0.015807
5.284000,0.004644,0.000688,0.010071,0.015403
5.286000,0.005065,0.000941,0.009699,0.015704
5.288000,0.005639,0.001515,0.009563,0.016717
5.290000,0.006340,0.002381,0.009690,0.018410
5.292000,0.007131,0.003497,0.010088,0.020716
5.294000,0.007967,0.004809,0.010749,0.023526
5.296000,0.008803,0.006253,0.011637,0.026693
5.298000,0.009591,0.007754,0.012690,0.030035
5.300000,0.010290,0.009241,0.013825,0.033356
5.302000,0.010867,0.010645,0.014944,0.036455
5.304000,0.011295,0.011903,0.015940,0.039138
5.306000,0.011557,0.012969,0.016715,0.041242
5.308000,0.011643,0.013808,0.017190,0.042641
5.310000,0.011554,0.014398,0.017303,0.043256
5.312000,0.011300,0.014733,0.017026,0.043058
5.314000,0.010897,0.014812,0.016354,0.042063
5.316000,0.010372,0.014645,0.015313,0.040330
5.318000,0.009756,0.014250,0.013950,0.037956
5.320000,0.009086,0.013649,0.012341,0.035076
5.322000,0.008401,0.012870,0.010575,0.031846
5.324000,0.007745,0.011949,0.008752,0.028446
5.326000,0.007156,0.010925,0.006981,0.025061
5.328000,0.006664,0.009841,0.005369,0.021874
5.330000,0.006292,0.008745,0.004016,0.019053
5.332000,0.006050,0.007677,0.003003,0.016729
5.334000,0.005935,0.006675,0.002389,0.014998
5.336000,0.005932,0.005767,0.002208,0.013908
5.338000,0.006020,0.004973,0.002469,0.013463
5.340000,0.006170,0.004304,0.003155,0.013629
5.342000,0.006354,0.003759,0.004231,0.014344
5.344000,0.006548,0.003335,0.005647,0.015530
5.346000,0.006725,0.003023,0.007346,0.017095
5.348000,0.006869,0.002810,0.009266,0.018946
5.350000,0.006964,0.002686,0.011339,0.020989
5.352000,0.006997,0.002638,0.013493,0.023128
5.354000,0.006955,0.002659,0.015646,0.025260
5.356000,0.006828,0.002744,0.017710,0.027281
5.358000,0.006600,0.002886,0.019592,0.029078
5.360000,0.006262,0.003082,0.021200,0.030543
5.362000,0.005813,0.003327,0.022440,0.031579
5.364000,0.005267,0.003618,0.023239,0.032124
5.366000,0.004653,0.003947,0.023536,0.032136
5.368000,0.004016,0.004311,0.023299,0.031626
5.370000,0.003418,0.004700,0.022522,0.030641
5.372000,0.002933,0.005105,0.021236,0.029274
5.374000,0.002636,0.005513,0.019500,0.027649
5.376000,0.002600,0.005912,0.017404,0.025916
5.378000,0.002890,0.006290,0.015059,0.024239
5.380000,0.003554,0.006634,0.012608,0.022796
5.382000,0.004613,0.006931,0.010208,0.021752
5.384000,0.006066,0.007167,0.008033,0.021267
5.386000,0.007880,0.007335,0.006252,0.021466
5.388000,0.009992,0.007424,0.005014,0.022430
5.390000,0.012310,0.007430,0.004441,0.024181
5.392000,0.014723,0.007349,0.004603,0.026675
5.394000,0.017105,0.007179,0.005509,0.029792
5.396000,0.019328,0.006922,0.007100,0.033351
5.398000,0.021273,0.006587,0.009262,0.037122
5.400000,0.022835,0.006182,0.011823,0.040840
5.402000,0.023932,0.005722,0.014577,0.044231
5.404000,0.024519,0.005221,0.017301,0.047041
5.406000,0.024585,0.004696,0.019775,0.049056
5.408000,0.024159,0.004167,0.021804,0.050130
5.410000,0.023302,0.003652,0.023230,0.050185
5.412000,0.022111,0.003175,0.023954,0.049240
5.414000,0.020708,0.002761,0.023937,0.047405
5.416000,0.019222,0.002437,0.023201,0.044860
5.418000,0.017784,0.002230,0.021831,0.041845
5.420000,0.016506,0.002165,0.019963,0.038634
5.422000,0.015492,0.002261,0.017767,0.035520
5.424000,0.014808,0.002527,0.015441,0.032775
5.426000,0.014485,0.002959,0.013190,0.030633
5.428000,0.014519,0.003537,0.011203,0.029259
5.430000,0.014877,0.004227,0.009642,0.028746
5.432000,0.015502,0.004977,0.008623,0.029101
5.434000,0.016319,0.005731,0.008209,0.030259
5.436000,0.017248,0.006421,0.008408,0.032076
5.438000,0.018202,0.006985,0.009169,0.034356
5.440000,0.019093,0.007369,0.010395,0.036857
5.442000,0.019848,0.007537,0.011959,0.039344
5.444000,0.020403,0.007470,0.013721,0.041593
5.446000,0.020713,0.007170,0.015527,0.043410
5.448000,0.020755,0.006662,0.017248,0.044664
5.450000,0.020527,0.005988,0.018760,0.045275
5.452000,0.020063,0.005206,0.019962,0.045231
5.454000,0.019422,0.004386,0.020785,0.044593
5.456000,0.018682,0.003600,0.021188,0.043470
5.458000,0.017941,0.002919,0.021158,0.042019
5.460000,0.017299,0.002403,0.020710,0.040413
5.462000,0.016852,0.002098,0.019885,0.038834
5.464000,0.016669,0.002030,0.018745,0.037445
5.466000,0.016791,0.002208,0.017377,0.036376
5.468000,0.017215,0.002618,0.015868,0.035702
5.470000,0.017899,0.003227,0.014320,0.035446
5.472000,0.018763,0.003989,0.012829,0.035581
5.474000,0.019701,0.004845,0.011484,0.036031
5.476000,0.020593,0.005733,0.010359,0.036685
5.478000,0.021321,0.006586,0.009507,0.037414
5.480000,0.021783,0.007340,0.008954,0.038077
5.482000,0.021909,0.007939,0.008700,0.038549
5.484000,0.021666,0.008334,0.008728,0.038728
5.486000,0.021062,0.008493,0.009000,0.038555
5.488000,0.020155,0.008410,0.009469,0.038033
5.490000,0.019053,0.008104,0.010081,0.037239
5.492000,0.017906,0.007621,0.010789,0.036316
5.494000,0.016877,0.007030,0.011551,0.035458
5.496000,0.016134,0.006420,0.012338,0.034891
5.498000,0.015813,0.005882,0.013124,0.034819
5.500000,0.015993,0.005500,0.013885,0.035378
5.502000,0.016700,0.005333,0.014596,0.036628
5.504000,0.017886,0.005408,0.015233,0.038526
5.506000,0.019445,0.005718,0.015761,0.040924
5.508000,0.021239,0.006238,0.016148,0.043625
5.510000,0.023113,0.006902,0.016355,0.046370
5.512000,0.024918,0.007649,0.016352,0.048919
5.514000,0.026541,0.008409,0.016120,0.051070
5.516000,0.027895,0.009124,0.015653,0.052672
5.518000,0.028924,0.009747,0.014961,0.053632
5.520000,0.029610,0.010255,0.014079,0.053944
5.522000,0.029962,0.010644,0.013064,0.053670
5.524000,0.030017,0.010928,0.011994,0.052939
5.526000,0.029819,0.011127,0.010959,0.051905
5.528000,0.029417,0.011267,0.010053,0.050737
5.530000,0.028853,0.011367,0.009370,0.049590
5.532000,0.028153,0.011436,0.008983,0.048571
5.534000,0.027330,0.011467,0.008939,0.047736
5.536000,0.026388,0.011445,0.009259,0.047091
5.538000,0.025337,0.011345,0.009929,0.046611
5.540000,0.024189,0.011146,0.010912,0.046247
5.542000,0.022967,0.010840,0.012138,0.045945
5.544000,0.021711,0.010431,0.013523,0.045665
5.546000,0.020467,0.009943,0.014964,0.045374
5.548000,0.019285,0.009411,0.016351,0.045048
5.550000,0.018204,0.008884,0.017575,0.044664
5.552000,0.017254,0.008430,0.018540,0.044224
5.554000,0.016450,0.008126,0.019173,0.043749
5.556000,0.015798,0.008052,0.019440,0.043290
5.558000,0.015291,0.008289,0.019340,0.042919
5.560000,0.014921,0.008901,0.018913,0.042734
5.562000,0.014674,0.009922,0.018228,0.042824
5.564000,0.014537,0.011344,0.017370,0.043252
5.566000,0.014492,0.013108,0.016429,0.044029
5.568000,0.014518,0.015096,0.015491,0.045105
5.570000,0.014595,0.017151,0.014619,0.046365
5.572000,0.014700,0.019089,0.013863,0.047652
5.574000,0.014814,0.020721,0.013255,0.048789
5.576000,0.014923,0.021878,0.012817,0.049619
5.578000,0.015019,0.022435,0.012563,0.050017
5.580000,0.015091,0.022326,0.012496,0.049913
5.582000,0.015138,0.021554,0.012607,0.049299
5.584000,0.015160,0.020193,0.012871,0.048224
5.586000,0.015149,0.018369,0.013247,0.046765
5.588000,0.015097,0.016245,0.013676,0.045018
5.590000,0.014999,0.014010,0.014090,0.043099
5.592000,0.014839,0.011850,0.014411,0.041101
5.594000,0.014607,0.009927,0.014551,0.039086
5.596000,0.014292,0.008378,0.014433,0.037103
5.598000,0.013887,0.007304,0.013998,0.035189
5.600000,0.013388,0.006764,0.013210,0.033362
5.602000,0.012812,0.006776,0.012081,0.031669
5.604000,0.012182,0.007320,0.010660,0.030161
5.606000,0.011529,0.008335,0.009040,0.028904
5.608000,0.010893,0.009752,0.007347,0.027992
5.610000,0.010305,0.011468,0.005725,0.027499
5.612000,0.009793,0.013383,0.004329,0.027506
5.614000,0.009370,0.015391,0.003312,0.028073
5.616000,0.009035,0.017384,0.002807,0.029226
5.618000,0.008780,0.019272,0.002917,0.030969
5.620000,0.008595,0.020968,0.003695,0.033258
5.622000,0.008470,0.022403,0.005140,0.036013
5.624000,0.008406,0.023522,0.007184,0.039113
5.626000,0.008418,0.024282,0.009697,0.042397
5.628000,0.008534,0.024650,0.012498,0.045682
5.630000,0.008786,0.024604,0.015372,0.048762
5.632000,0.009211,0.024138,0.018100,0.051449
5.634000,0.009833,0.023269,0.020478,0.053580
5.636000,0.010658,0.022038,0.022343,0.055040
5.638000,0.011667,0.020520,0.023595,0.055782
5.640000,0.012810,0.018810,0.024185,0.055805
5.642000,0.014013,0.017037,0.024130,0.055180
5.644000,0.015190,0.015332,0.023485,0.054007
5.646000,0.016250,0.013838,0.022339,0.052427
5.648000,0.017108,0.012688,0.020803,0.050599
5.650000,0.017691,0.011989,0.018992,0.048672
5.652000,0.017939,0.011817,0.017025,0.046781
5.654000,0.017817,0.012210,0.015013,0.045040
5.656000,0.017300,0.013160,0.013056,0.043516
5.658000,0.016388,0.014610,0.011242,0.042241
5.660000,0.015102,0.016447,0.009636,0.041185
5.662000,0.013498,0.018539,0.008300,0.040336
5.664000,0.011666,0.020721,0.007277,0.039664
5.666000,0.009723,0.022820,0.006603,0.039146
5.668000,0.007804,0.024673,0.006298,0.038776
5.670000,0.006052,0.026132,0.006369,0.038552
5.672000,0.004592,0.027077,0.006807,0.038476
5.674000,0.003521,0.027431,0.007585,0.038538
5.676000,0.002901,0.027159,0.008654,0.038715
5.678000,0.002753,0.026261,0.009946,0.038960
5.680000,0.003057,0.024789,0.011388,0.039235
5.682000,0.003761,0.022829,0.012894,0.039484
5.684000,0.004787,0.020493,0.014379,0.039659
5.686000,0.006039,0.017916,0.015762,0.039717
5.688000,0.007413,0.015244,0.016972,0.039629
5.690000,0.008803,0.012629,0.017952,0.039384
5.692000,0.010107,0.010209,0.018655,0.038971
5.694000,0.011234,0.008103,0.019058,0.038394
5.696000,0.012110,0.006404,0.019150,0.037663
5.698000,0.012685,0.005168,0.018943,0.036796
5.700000,0.012933,0.004416,0.018468,0.035817
5.702000,0.012857,0.004131,0.017773,0.034761
5.704000,0.012485,0.004270,0.016919,0.033674
5.706000,0.011866,0.004760,0.015968,0.032594
5.708000,0.011064,0.005512,0.014984,0.031560
5.710000,0.010149,0.006429,0.014029,0.030607
5.712000,0.009192,0.007413,0.013150,0.029754
5.714000,0.008258,0.008371,0.012376,0.029006
5.716000,0.007401,0.009222,0.011729,0.028351
5.718000,0.006658,0.009895,0.011208,0.027760
5.720000,0.006054,0.010339,0.010809,0.027203
5.722000,0.005603,0.010524,0.010525,0.026653
5.724000,0.005308,0.010442,0.010354,0.026104
5.726000,0.005163,0.010107,0.010292,0.025562
5.728000,0.005158,0.009554,0.010343,0.025055
5.730000,0.005277,0.008835,0.010521,0.024632
5.732000,0.005500,0.008013,0.010835,0.024347
5.734000,0.005800,0.007156,0.011287,0.024243
5.736000,0.006146,0.006327,0.011864,0.024337
5.738000,0.006505,0.005573,0.012538,0.024616
5.740000,0.006848,0.004927,0.013262,0.025037
5.742000,0.007153,0.004404,0.013977,0.025534
5.744000,0.007410,0.004004,0.014625,0.026038
5.746000,0.007622,0.003716,0.015152,0.026491
5.748000,0.007811,0.003528,0.015519,0.026858
5.750000,0.008002,0.003426,0.015699,0.027127
5.752000,0.008232,0.003400,0.015684,0.027317
5.754000,0.008537,0.003446,0.015475,0.027457
5.756000,0.008941,0.003563,0.015084,0.027587
5.758000,0.009459,0.003758,0.014532,0.027748
5.760000,0.010088,0.004045,0.013841,0.027974
5.762000,0.010807,0.004441,0.013037,0.028284
5.764000,0.011581,0.004968,0.012143,0.028692
5.766000,0.012366,0.005645,0.011189,0.029201
5.768000,0.013121,0.006489,0.010212,0.029822
5.770000,0.013811,0.007509,0.009260,0.030580
5.772000,0.014422,0.008707,0.008391,0.031520
5.774000,0.014954,0.010076,0.007667,0.032697
5.776000,0.015423,0.011598,0.007158,0.034179
5.778000,0.015853,0.013239,0.006926,0.036018
5.780000,0.016264,0.014952,0.007023,0.038239
5.782000,0.016662,0.016683,0.007478,0.040822
5.784000,0.017036,0.018361,0.008287,0.043683
5.786000,0.017355,0.019911,0.009415,0.046681
5.788000,0.017564,0.021254,0.010792,0.049611
5.790000,0.017591,0.022315,0.012313,0.052220
5.792000,0.017356,0.023026,0.013847,0.054230
5.794000,0.016783,0.023343,0.015246,0.055373
5.796000,0.015819,0.023244,0.016362,0.055426
5.798000,0.014448,0.022746,0.017069,0.054264
5.800000,0.012698,0.021903,0.017279,0.051880
5.802000,0.010652,0.020804,0.016957,0.048414
5.804000,0.008445,0.019569,0.016131,0.044146
5.806000,0.006251,0.018330,0.014887,0.039468
5.808000,0.004260,0.017210,0.013360,0.034829
5.810000,0.002657,0.016310,0.011714,0.030681
5.812000,0.001602,0.015685,0.010125,0.027413
5.814000,0.001209,0.015346,0.008767,0.025322
5.816000,0.001538,0.015253,0.007792,0.024583
5.818000,0.002589,0.015330,0.007314,0.025233
5.820000,0.004293,0.015478,0.007400,0.027172
5.822000,0.006527,0.015592,0.008058,0.030177
5.824000,0.009120,0.015567,0.009229,0.033916
5.826000,0.011869,0.015316,0.010800,0.037984
5.828000,0.014550,0.014784,0.012614,0.041949
5.830000,0.016956,0.013965,0.014492,0.045413
5.832000,0.018919,0.012892,0.016251,0.048061
5.834000,0.020310,0.011644,0.017727,0.049680
5.836000,0.021049,0.010343,0.018786,0.050178
5.838000,0.021117,0.009140,0.019349,0.049606
5.840000,0.020550,0.008195,0.019381,0.048125
5.842000,0.019420,0.007657,0.018901,0.045978
5.844000,0.017833,0.007655,0.017970,0.043457
5.846000,0.015911,0.008280,0.016675,0.040865
5.848000,0.013792,0.009573,0.015133,0.038499
5.850000,0.011609,0.011517,0.013473,0.036600
5.852000,0.009486,0.014036,0.011820,0.035343
5.854000,0.007535,0.016997,0.010286,0.034818
5.856000,0.005842,0.020211,0.008964,0.035017
5.858000,0.004472,0.023455,0.007909,0.035836
5.860000,0.003468,0.026477,0.007144,0.037089
5.862000,0.002850,0.029019,0.006652,0.038521
5.864000,0.002617,0.030842,0.006385,0.039843
5.866000,0.002742,0.031749,0.006271,0.040761
5.868000,0.003181,0.031626,0.006229,0.041036
5.870000,0.003878,0.030449,0.006189,0.040515
5.872000,0.004763,0.028314,0.006102,0.039180
5.874000,0.005764,0.025411,0.005946,0.037121
5.876000,0.006809,0.021999,0.005728,0.034536
5.878000,0.007834,0.018372,0.005477,0.031683
5.880000,0.008780,0.014838,0.005234,0.028852
5.882000,0.009596,0.011660,0.005042,0.026299
5.884000,0.010248,0.009057,0.004934,0.024239
5.886000,0.010710,0.007175,0.004930,0.022815
5.888000,0.010975,0.006092,0.005033,0.022101
5.890000,0.011050,0.005825,0.005231,0.022106
5.892000,0.010952,0.006333,0.005500,0.022786
5.894000,0.010708,0.007532,0.005810,0.024050
5.896000,0.010350,0.009301,0.006125,0.025776
5.898000,0.009910,0.011509,0.006413,0.027832
5.900000,0.009418,0.014027,0.006648,0.030092
5.902000,0.008898,0.016738,0.006810,0.032446
5.904000,0.008368,0.019535,0.006891,0.034794
5.906000,0.007842,0.022319,0.006892,0.037053
5.908000,0.007333,0.024973,0.006823,0.039129
5.910000,0.006854,0.027377,0.006696,0.040927
5.912000,0.006421,0.029375,0.006526,0.042322
5.914000,0.006053,0.030780,0.006317,0.043150
5.916000,0.005768,0.031418,0.006076,0.043262
5.918000,0.005587,0.031152,0.005807,0.042545
5.920000,0.005522,0.029909,0.005513,0.040944
5.922000,0.005581,0.027747,0.005212,0.038540
5.924000,0.005759,0.024831,0.004939,0.035529
5.926000,0.006040,0.021414,0.004736,0.032190
5.928000,0.006394,0.017781,0.004650,0.028825
5.930000,0.006782,0.014229,0.004726,0.025737
5.932000,0.007166,0.011008,0.004988,0.023162
5.934000,0.007502,0.008298,0.005443,0.021244
5.936000,0.007756,0.006216,0.006075,0.020048
5.938000,0.007903,0.004818,0.006852,0.019572
5.940000,0.007936,0.004112,0.007726,0.019774
5.942000,0.007856,0.004077,0.008646,0.020579
5.944000,0.007676,0.004664,0.009560,0.021900
5.946000,0.007418,0.005808,0.010416,0.023643
5.948000,0.007107,0.007440,0.011177,0.025724
5.950000,0.006770,0.009467,0.011811,0.028048
5.952000,0.006433,0.011774,0.012294,0.030500
5.954000,0.006118,0.014226,0.012613,0.032957
5.956000,0.005843,0.016685,0.012766,0.035293
5.958000,0.005620,0.019001,0.012757,0.037379
5.960000,0.005461,0.021031,0.012605,0.039097
5.962000,0.005367,0.022649,0.012338,0.040354
5.964000,0.005341,0.023764,0.011995,0.041101
5.966000,0.005379,0.024336,0.011627,0.041342
5.968000,0.005473,0.024360,0.011289,0.041122
5.970000,0.005614,0.023876,0.011028,0.040518
5.972000,0.005787,0.022951,0.010888,0.039626
5.974000,0.005978,0.021671,0.010897,0.038546
5.976000,0.006172,0.020131,0.011071,0.037373
5.978000,0.006354,0.018428,0.011411,0.036193
5.980000,0.006512,0.016649,0.011908,0.035070
5.982000,0.006632,0.014878,0.012544,0.034053
5.984000,0.006700,0.013180,0.013296,0.033176
5.986000,0.006704,0.011611,0.014131,0.032446
5.988000,0.006630,0.010209,0.015015,0.031854
5.990000,0.006467,0.009006,0.015906,0.031379
5.992000,0.006208,0.008019,0.016757,0.030984
5.994000,0.005848,0.007262,0.017521,0.030632
5.996000,0.005389,0.006746,0.018156,0.030291
5.998000,0.004842,0.006480,0.018622,0.029944
6.000000,0.004230,0.006476,0.018893,0.029599
6.002000,0.003584,0.006740,0.018957,0.029281
6.004000,0.002940,0.007269,0.018824,0.029032
6.006000,0.002338,0.008046,0.018507,0.028891
6.008000,0.001817,0.009032,0.018043,0.028892
6.010000,0.001414,0.010169,0.017473,0.029056
6.012000,0.001159,0.011385,0.016848,0.029391
6.014000,0.001073,0.012591,0.016216,0.029879
6.016000,0.001169,0.013698,0.015629,0.030496
6.018000,0.001453,0.014622,0.015135,0.031210
6.020000,0.001918,0.015295,0.014767,0.031979
6.022000,0.002548,0.015669,0.014553,0.032770
6.024000,0.003315,0.015728,0.014507,0.033551
6.026000,0.004177,0.015484,0.014632,0.034293
6.028000,0.005077,0.014968,0.014922,0.034968
6.030000,0.005952,0.014235,0.015364,0.035552
6.032000,0.006732,0.013352,0.015950,0.036034
6.034000,0.007350,0.012392,0.016662,0.036404
6.036000,0.007747,0.011430,0.017490,0.036667
6.038000,0.007885,0.010536,0.018426,0.036846
6.040000,0.007743,0.009767,0.019454,0.036964
6.042000,0.007325,0.009170,0.020552,0.037047
6.044000,0.006658,0.008776,0.021709,0.037142
6.046000,0.005791,0.008600,0.022895,0.037286
6.048000,0.004791,0.008641,0.024075,0.037506
6.050000,0.003736,0.008881,0.025200,0.037817
6.052000,0.002708,0.009286,0.026219,0.038212
6.054000,0.001786,0.009812,0.027073,0.038671
6.056000,0.001040,0.010407,0.027703,0.039150
6.058000,0.000522,0.011018,0.028058,0.039598
6.060000,0.000264,0.011599,0.028095,0.039958
6.062000,0.000276,0.012107,0.027780,0.040163
6.064000,0.000543,0.012508,0.027098,0.040148
6.066000,0.001025,0.012787,0.026048,0.039860
6.068000,0.001666,0.012947,0.024659,0.039272
6.070000,0.002396,0.013002,0.022969,0.038367
6.072000,0.003141,0.012979,0.021037,0.037157
6.074000,0.003833,0.012916,0.018937,0.035686
6.076000,0.004420,0.012853,0.016753,0.034025
6.078000,0.004863,0.012834,0.014574,0.032271
6.080000,0.005147,0.012897,0.012490,0.030533
6.082000,0.005267,0.013082,0.010586,0.028935
6.084000,0.005237,0.013413,0.008939,0.027589
6.086000,0.005077,0.013902,0.007617,0.026595
6.088000,0.004808,0.014549,0.006674,0.026030
6.090000,0.004449,0.015334,0.006157,0.025940
6.092000,0.004020,0.016225,0.006096,0.026341
6.094000,0.003541,0.017170,0.006506,0.027216
6.096000,0.003025,0.018109,0.007381,0.028515
6.098000,0.002489,0.018976,0.008697,0.030163
6.100000,0.001950,0.019703,0.010412,0.032064
6.102000,0.001427,0.020231,0.012465,0.034123
6.104000,0.000946,0.020515,0.014777,0.036238
6.106000,0.000541,0.020525,0.017251,0.038317
6.108000,0.000251,0.020247,0.019784,0.040283
6.110000,0.000122,0.019688,0.022269,0.042079
6.112000,0.000203,0.018860,0.024602,0.043666
6.114000,0.000545,0.017798,0.026683,0.045026
6.116000,0.001192,0.016548,0.028415,0.046155
6.118000,0.002179,0.015164,0.029722,0.047065
6.120000,0.003526,0.013704,0.030533,0.047763
6.122000,0.005225,0.012238,0.030791,0.048254
6.124000,0.007240,0.010835,0.030460,0.048535
6.126000,0.009503,0.009567,0.029526,0.048596
6.128000,0.011912,0.008503,0.028003,0.048418
6.130000,0.014332,0.007709,0.025938,0.047979
6.132000,0.016611,0.007239,0.023410,0.047260
6.134000,0.018586,0.007137,0.020532,0.046254
6.136000,0.020101,0.007424,0.017443,0.044968
6.138000,0.021027,0.008105,0.014299,0.043432
6.140000,0.021268,0.009157,0.011268,0.041692
6.142000,0.020785,0.010535,0.008497,0.039816
6.144000,0.019590,0.012173,0.006115,0.037879
6.146000,0.017761,0.013998,0.004221,0.035980
6.148000,0.015429,0.015928,0.002876,0.034233
6.150000,0.012766,0.017873,0.002105,0.032744
6.152000,0.009969,0.019757,0.001903,0.031629
6.154000,0.007258,0.021508,0.002238,0.031004
6.156000,0.004844,0.023061,0.003063,0.030968
6.158000,0.002923,0.024369,0.004314,0.031606
6.160000,0.001656,0.025374,0.005908,0.032937
6.162000,0.001143,0.026030,0.007743,0.034916
6.164000,0.001409,0.026298,0.009702,0.037409
6.166000,0.002393,0.026134,0.011659,0.040187
6.168000,0.003956,0.025532,0.013495,0.042983
6.170000,0.005901,0.024497,0.015099,0.045497
6.172000,0.008006,0.023065,0.016395,0.047467
6.174000,0.010059,0.021317,0.017345,0.048721
6.176000,0.011888,0.019358,0.017933,0.049179
6.178000,0.013374,0.017324,0.018182,0.048880
6.180000,0.014451,0.015362,0.018127,0.047940
6.182000,0.015104,0.013622,0.017817,0.046543
6.184000,0.015359,0.012257,0.017312,0.044928
6.186000,0.015281,0.011401,0.016679,0.043360
6.188000,0.014956,0.011170,0.015993,0.042119
6.190000,0.014490,0.011649,0.015339,0.041478
6.192000,0.013993,0.012881,0.014802,0.041676
6.194000,0.013565,0.014852,0.014461,0.042879
6.196000,0.013285,0.017489,0.014376,0.045150
6.198000,0.013197,0.020653,0.014580,0.048430
6.200000,0.013311,0.024145,0.015074,0.052530
6.202000,0.013594,0.027726,0.015823,0.057143
6.204000,0.013979,0.031125,0.016746,0.061850
6.206000,0.014377,0.034072,0.017737,0.066185
6.208000,0.014695,0.036328,0.018673,0.069696
6.210000,0.014840,0.037695,0.019413,0.071949
6.212000,0.014746,0.038046,0.019827,0.072618
6.214000,0.014367,0.037328,0.019802,0.071497
6.216000,0.013694,0.035576,0.019265,0.068535
6.218000,0.012760,0.032909,0.018191,0.063860
6.220000,0.011631,0.029524,0.016607,0.057762
6.222000,0.010404,0.025680,0.014595,0.050679
6.224000,0.009202,0.021676,0.012287,0.043166
6.226000,0.008155,0.017820,0.009851,0.035826
6.228000,0.007391,0.014410,0.007473,0.029274
6.230000,0.007022,0.011687,0.005332,0.024041
6.232000,0.007132,0.009821,0.003580,0.020534
6.234000,0.007775,0.008887,0.002323,0.018984
6.236000,0.008967,0.008868,0.001612,0.019447
6.238000,0.010687,0.009657,0.001444,0.021788
6.240000,0.012884,0.011099,0.001770,0.025754
6.242000,0.015485,0.013003,0.002504,0.030992
6.244000,0.018388,0.015153,0.003544,0.037085
6.246000,0.021484,0.017371,0.004786,0.043641
6.248000,0.024640,0.019505,0.006127,0.050272
6.250000,0.027697,0.021442,0.007474,0.056614
6.252000,0.030475,0.023114,0.008755,0.062344
6.254000,0.032796,0.024500,0.009905,0.067200
6.256000,0.034483,0.025624,0.010886,0.070992
6.258000,0.035381,0.026544,0.011682,0.073607
6.260000,0.035393,0.027337,0.012294,0.075023
6.262000,0.034475,0.028083,0.012748,0.075306
6.264000,0.032663,0.028861,0.013082,0.074606
6.266000,0.030075,0.029719,0.013345,0.073138
6.268000,0.026868,0.030659,0.013586,0.071113
6.270000,0.023246,0.031659,0.013847,0.068752
6.272000,0.019440,0.032644,0.014153,0.066237
6.274000,0.015677,0.033521,0.014518,0.063717
6.276000,0.012196,0.034189,0.014940,0.061324
6.278000,0.009226,0.034547,0.015399,0.059173
6.280000,0.006981,0.034503,0.015855,0.057338
6.282000,0.005603,0.033979,0.016247,0.055829
6.284000,0.005142,0.032924,0.016490,0.054555
6.286000,0.005505,0.031303,0.016481,0.053289
6.288000,0.006459,0.029131,0.016120,0.051710
