Temperature (K),Energy (eV)
373.000000,-97.727316
350.000000,-97.725950
322.000000,-97.723518
294.000000,-97.721400
268.000000,-97.719867
251.000000,-97.719389
243.000000,-97.718658
248.000000,-97.718215
264.000000,-97.718301
290.000000,-97.718545
322.000000,-97.719090
354.000000,-97.720704
382.000000,-97.722471
400.000000,-97.723041
405.000000,-97.723650
396.000000,-97.723157
376.000000,-97.722662
351.000000,-97.721714
327.000000,-97.720258
310.000000,-97.718986
303.000000,-97.718676
307.000000,-97.718660
321.000000,-97.719135
339.000000,-97.719812
358.000000,-97.720172
372.000000,-97.720657
375.000000,-97.720559
366.000000,-97.720759
344.000000,-97.720190
313.000000,-97.719689
278.000000,-97.718417
243.000000,-97.717191
212.000000,-97.716180
190.000000,-97.715930
179.000000,-97.715013
180.000000,-97.714376
192.000000,-97.714868
213.000000,-97.715557
241.000000,-97.716699
271.000000,-97.718210
298.000000,-97.719471
318.000000,-97.720044
326.000000,-97.720165
320.000000,-97.719652
302.000000,-97.718422
275.000000,-97.717470
245.000000,-97.716195
219.000000,-97.714944
202.000000,-97.714856
200.000000,-97.714601
212.000000,-97.714445
238.000000,-97.714383
273.000000,-97.715362
309.000000,-97.715919
341.000000,-97.716923
360.000000,-97.717251
365.000000,-97.716732
354.000000,-97.715606
330.000000,-97.713088
301.000000,-97.710843
272.000000,-97.709221
249.000000,-97.707908
239.000000,-97.706948
242.000000,-97.706913
260.000000,-97.707053
292.000000,-97.707317
332.000000,-97.708132
374.000000,-97.709495
409.000000,-97.711276
429.000000,-97.712114
431.000000,-97.712868
413.000000,-97.712235
379.000000,-97.710625
338.000000,-97.709499
300.000000,-97.708273
274.000000,-97.707600
267.000000,-97.707252
280.000000,-97.707527
311.000000,-97.708206
353.000000,-97.709590
394.000000,-97.710924
422.000000,-97.712642
429.000000,-97.713078
412.000000,-97.712562
375.000000,-97.710637
325.000000,-97.708747
272.000000,-97.706765
226.000000,-97.705034
193.000000,-97.703569
178.000000,-97.702872
181.000000,-97.702767
201.000000,-97.703624
235.000000,-97.704700
277.000000,-97.706176
319.000000,-97.707616
354.000000,-97.709504
374.000000,-97.710931
376.000000,-97.711177
360.000000,-97.710981
328.000000,-97.710670
288.000000,-97.710565
247.000000,-97.709691
214.000000,-97.708518
194.000000,-97.707458
190.000000,-97.707334
202.000000,-97.707415
227.000000,-97.708185
259.000000,-97.708495
292.000000,-97.708858
318.000000,-97.708870
331.000000,-97.708643
328.000000,-97.707368
310.000000,-97.706297
279.000000,-97.704539
242.000000,-97.702303
204.000000,-97.700779
172.000000,-97.699268
152.000000,-97.698820
147.000000,-97.699273
161.000000,-97.698629
194.000000,-97.699277
245.000000,-97.699374
309.000000,-97.701093
377.000000,-97.703145
440.000000,-97.704961
484.000000,-97.706047
500.000000,-97.706297
484.000000,-97.704455
439.000000,-97.700997
377.000000,-97.698038
315.000000,-97.695167
268.000000,-97.692652
246.000000,-97.691551
254.000000,-97.691718
291.000000,-97.692933
346.000000,-97.694836
406.000000,-97.696721
455.000000,-97.697950
480.000000,-97.698357
477.000000,-97.698210
446.000000,-97.696629
398.000000,-97.695151
341.000000,-97.692428
287.000000,-97.690401
243.000000,-97.688674
214.000000,-97.687022
202.000000,-97.687037
206.000000,-97.687404
225.000000,-97.687848
253.000000,-97.689220
286.000000,-97.690423
317.000000,-97.691789
340.000000,-97.692739
349.000000,-97.693810
342.000000,-97.695153
321.000000,-97.696152
291.000000,-97.695613
258.000000,-97.694253
228.000000,-97.692358
207.000000,-97.692048
199.000000,-97.692083
205.000000,-97.693061
222.000000,-97.693528
246.000000,-97.694331
272.000000,-97.694507
293.000000,-97.695042
305.000000,-97.695887
305.000000,-97.695474
293.000000,-97.694897
271.000000,-97.693556
243.000000,-97.691554
215.000000,-97.689719
191.000000,-97.689041
176.000000,-97.688894
173.000000,-97.688128
184.000000,-97.687188
210.000000,-97.687296
249.000000,-97.687605
298.000000,-97.688525
349.000000,-97.689800
393.000000,-97.691484
421.000000,-97.692751
425.000000,-97.693545
404.000000,-97.693043
362.000000,-97.690597
309.000000,-97.687920
260.000000,-97.685838
230.000000,-97.684131
230.000000,-97.683429
263.000000,-97.683753
323.000000,-97.685767
400.000000,-97.688360
473.000000,-97.691054
523.000000,-97.692774
539.000000,-97.692874
515.000000,-97.691576
460.000000,-97.690207
388.000000,-97.686616
314.000000,-97.683298
251.000000,-97.682201
206.000000,-97.680709
185.000000,-97.679553
188.000000,-97.679708
213.000000,-97.680301
256.000000,-97.681236
309.000000,-97.683566
365.000000,-97.685694
411.000000,-97.687349
438.000000,-97.689494
438.000000,-97.690262
410.000000,-97.689047
359.000000,-97.687719
295.000000,-97.686065
231.000000,-97.684089
179.000000,-97.682053
149.000000,-97.680569
144.000000,-97.680564
162.000000,-97.681416
197.000000,-97.682485
242.000000,-97.683649
285.000000,-97.685135
320.000000,-97.685286
338.000000,-97.685586
339.000000,-97.685200
322.000000,-97.684313
294.000000,-97.682970
258.000000,-97.681671
222.000000,-97.680847
192.000000,-97.681488
173.000000,-97.680264
165.000000,-97.679523
172.000000,-97.679796
191.000000,-97.679987
222.000000,-97.680963
261.000000,-97.682038
301.000000,-97.683653
337.000000,-97.685237
362.000000,-97.686299
371.000000,-97.686678
364.000000,-97.686059
343.000000,-97.684216
315.000000,-97.682793
288.000000,-97.681030
269.000000,-97.680791
263.000000,-97.679793
274.000000,-97.679829
298.000000,-97.679798
330.000000,-97.679924
365.000000,-97.679907
395.000000,-97.680209
413.000000,-97.680327
418.000000,-97.680258
408.000000,-97.679828
386.000000,-97.677936
357.000000,-97.676617
326.000000,-97.674712
298.000000,-97.673273
279.000000,-97.672217
272.000000,-97.671760
278.000000,-97.672161
296.000000,-97.672520
323.000000,-97.673054
356.000000,-97.674589
386.000000,-97.675451
409.000000,-97.677159
418.000000,-97.677367
412.000000,-97.677120
389.000000,-97.676724
355.000000,-97.675955
318.000000,-97.674662
283.000000,-97.673573
258.000000,-97.672668
245.000000,-97.671954
244.000000,-97.671794
253.000000,-97.672311
267.000000,-97.672865
280.000000,-97.673469
288.000000,-97.673806
288.000000,-97.673501
279.000000,-97.673378
262.000000,-97.672516
241.000000,-97.671730
220.000000,-97.670527
202.000000,-97.669563
193.000000,-97.668658
192.000000,-97.668207
202.000000,-97.668261
222.000000,-97.668615
250.000000,-97.669413
280.000000,-97.669882
308.000000,-97.670661
328.000000,-97.671817
334.000000,-97.671592
326.000000,-97.671449
303.000000,-97.670630
271.000000,-97.669386
236.000000,-97.668258
207.000000,-97.668070
191.000000,-97.667814
191.000000,-97.668001
210.000000,-97.668125
244.000000,-97.669122
288.000000,-97.669813
333.000000,-97.669887
373.000000,-97.670883
399.000000,-97.671196
409.000000,-97.669827
402.000000,-97.668639
383.000000,-97.667079
355.000000,-97.666130
327.000000,-97.664113
303.000000,-97.662708
287.000000,-97.661819
281.000000,-97.661867
286.000000,-97.661484
302.000000,-97.661656
324.000000,-97.662072
349.000000,-97.663123
372.000000,-97.662955
387.000000,-97.662937
392.000000,-97.662865
385.000000,-97.661523
368.000000,-97.660833
344.000000,-97.659179
319.000000,-97.657525
297.000000,-97.657097
285.000000,-97.656304
284.000000,-97.656331
294.000000,-97.656574
313.000000,-97.657672
338.000000,-97.658896
361.000000,-97.659925
379.000000,-97.661141
386.000000,-97.661416
382.000000,-97.662125
367.000000,-97.661659
346.000000,-97.661260
320.000000,-97.660202
294.000000,-97.660184
269.000000,-97.658898
247.000000,-97.657655
231.000000,-97.656657
219.000000,-97.656006
213.000000,-97.655743
211.000000,-97.655458
212.000000,-97.654701
215.000000,-97.654675
218.000000,-97.655370
221.000000,-97.654910
222.000000,-97.655414
222.000000,-97.655235
221.000000,-97.655020
222.000000,-97.655372
225.000000,-97.655621
234.000000,-97.656643
247.000000,-97.656937
265.000000,-97.657586
285.000000,-97.658279
305.000000,-97.658540
321.000000,-97.658924
331.000000,-97.658871
333.000000,-97.658265
328.000000,-97.657799
317.000000,-97.656648
302.000000,-97.654940
288.000000,-97.653053
277.000000,-97.651734
271.000000,-97.650517
269.000000,-97.649029
272.000000,-97.648656
280.000000,-97.648105
293.000000,-97.647540
311.000000,-97.646994
334.000000,-97.646889
359.000000,-97.646776
382.000000,-97.648158
401.000000,-97.648702
412.000000,-97.649200
413.000000,-97.649055
404.000000,-97.648974
391.000000,-97.648474
377.000000,-97.647114
366.000000,-97.647116
361.000000,-97.647300
361.000000,-97.647476
361.000000,-97.647553
357.000000,-97.648211
347.000000,-97.649092
332.000000,-97.648299
315.000000,-97.647960
298.000000,-97.647292
285.000000,-97.647342
277.000000,-97.647522
272.000000,-97.647653
270.000000,-97.647102
270.000000,-97.646783
270.000000,-97.646672
270.000000,-97.646335
270.000000,-97.645736
270.000000,-97.645915
272.000000,-97.646164
275.000000,-97.646433
277.000000,-97.646365
279.000000,-97.646546
279.000000,-97.647023
276.000000,-97.646617
269.000000,-97.646932
261.000000,-97.645922
251.000000,-97.645293
241.000000,-97.645573
232.000000,-97.646099
227.000000,-97.646016
225.000000,-97.645899
227.000000,-97.645997
231.000000,-97.646015
237.000000,-97.646044
245.000000,-97.645758
255.000000,-97.645359
266.000000,-97.645000
279.000000,-97.644586
293.000000,-97.644078
304.000000,-97.643738
313.000000,-97.643537
316.000000,-97.642646
315.000000,-97.642305
309.000000,-97.641830
301.000000,-97.641236
294.000000,-97.641152
289.000000,-97.641661
288.000000,-97.642592
292.000000,-97.642640
300.000000,-97.642910
309.000000,-97.642951
319.000000,-97.643008
327.000000,-97.642848
334.000000,-97.642865
342.000000,-97.643226
352.000000,-97.643515
368.000000,-97.642848
387.000000,-97.642784
407.000000,-97.643700
425.000000,-97.643065
434.000000,-97.642585
433.000000,-97.641493
421.000000,-97.640664
400.000000,-97.638784
374.000000,-97.637895
349.000000,-97.636366
327.000000,-97.635989
312.000000,-97.636014
302.000000,-97.635205
297.000000,-97.634283
292.000000,-97.634361
287.000000,-97.634736
279.000000,-97.634463
268.000000,-97.634530
256.000000,-97.634423
242.000000,-97.634495
230.000000,-97.633923
220.000000,-97.633512
216.000000,-97.632839
218.000000,-97.632882
226.000000,-97.632743
241.000000,-97.632806
261.000000,-97.633002
283.000000,-97.633455
302.000000,-97.633690
316.000000,-97.634323
321.000000,-97.634785
315.000000,-97.635132
299.000000,-97.634268
277.000000,-97.632555
252.000000,-97.630902
230.000000,-97.630653
216.000000,-97.630318
210.000000,-97.630297
213.000000,-97.630095
224.000000,-97.629697
239.000000,-97.630240
256.000000,-97.631013
270.000000,-97.630859
280.000000,-97.630838
285.000000,-97.630518
286.000000,-97.629579
284.000000,-97.629510
282.000000,-97.629356
284.000000,-97.628194
290.000000,-97.627138
304.000000,-97.626932
325.000000,-97.627721
352.000000,-97.627976
381.000000,-97.627908
408.000000,-97.627645
425.000000,-97.627557
429.000000,-97.626714
417.000000,-97.625636
390.000000,-97.624052
353.000000,-97.622291
314.000000,-97.620346
281.000000,-97.619081
261.000000,-97.618002
258.000000,-97.617771
272.000000,-97.617874
301.000000,-97.618205
336.000000,-97.619357
371.000000,-97.620649
398.000000,-97.621269
410.000000,-97.621468
407.000000,-97.620361
389.000000,-97.618537
360.000000,-97.616704
325.000000,-97.614448
291.000000,-97.612210
262.000000,-97.610249
242.000000,-97.609156
232.000000,-97.608374
233.000000,-97.608296
243.000000,-97.608309
259.000000,-97.609147
277.000000,-97.609964
292.000000,-97.611759
302.000000,-97.612070
303.000000,-97.612441
297.000000,-97.611621
283.000000,-97.611189
267.000000,-97.610144
251.000000,-97.608831
239.000000,-97.607854
235.000000,-97.607467
240.000000,-97.607296
252.000000,-97.607446
269.000000,-97.607905
289.000000,-97.607868
307.000000,-97.608811
319.000000,-97.609673
323.000000,-97.609171
317.000000,-97.608230
301.000000,-97.607089
277.000000,-97.606236
250.000000,-97.604728
223.000000,-97.602525
200.000000,-97.601633
185.000000,-97.601626
182.000000,-97.601471
191.000000,-97.601334
214.000000,-97.602033
251.000000,-97.602945
299.000000,-97.604481
351.000000,-97.605399
400.000000,-97.606981
438.000000,-97.607583
457.000000,-97.607415
455.000000,-97.606905
434.000000,-97.606658
402.000000,-97.605235
368.000000,-97.604692
339.000000,-97.604134
319.000000,-97.603378
308.000000,-97.602879
303.000000,-97.602677
301.000000,-97.602234
298.000000,-97.602644
292.000000,-97.602033
283.000000,-97.600711
272.000000,-97.600249
263.000000,-97.599083
256.000000,-97.598652
254.000000,-97.598149
259.000000,-97.597348
269.000000,-97.596701
286.000000,-97.597627
308.000000,-97.598086
334.000000,-97.598499
361.000000,-97.598965
387.000000,-97.598906
408.000000,-97.599212
420.000000,-97.600249
421.000000,-97.600526
409.000000,-97.600565
382.000000,-97.600398
345.000000,-97.599502
302.000000,-97.598187
257.000000,-97.596883
217.000000,-97.595547
187.000000,-97.594485
170.000000,-97.594014
165.000000,-97.593515
173.000000,-97.593697
190.000000,-97.594097
213.000000,-97.594383
236.000000,-97.594823
255.000000,-97.594657
268.000000,-97.594654
274.000000,-97.594290
273.000000,-97.593990
267.000000,-97.593443
261.000000,-97.592244
258.000000,-97.591740
261.000000,-97.590951
273.000000,-97.590609
295.000000,-97.590597
324.000000,-97.590778
359.000000,-97.591275
393.000000,-97.592043
420.000000,-97.593070
432.000000,-97.593981
426.000000,-97.594398
399.000000,-97.593446
353.000000,-97.591917
298.000000,-97.590100
241.000000,-97.588230
195.000000,-97.586080
166.000000,-97.585333
160.000000,-97.584843
177.000000,-97.584744
213.000000,-97.585966
262.000000,-97.586900
315.000000,-97.587730
365.000000,-97.589238
403.000000,-97.590504
426.000000,-97.590640
433.000000,-97.590084
426.000000,-97.589310
407.000000,-97.588248
382.000000,-97.587163
355.000000,-97.585039
331.000000,-97.583417
311.000000,-97.583026
297.000000,-97.582481
290.000000,-97.582019
290.000000,-97.581175
295.000000,-97.580834
303.000000,-97.580466
311.000000,-97.580427
316.000000,-97.580305
315.000000,-97.580014
308.000000,-97.580310
295.000000,-97.579908
278.000000,-97.579335
259.000000,-97.578690
243.000000,-97.578068
231.000000,-97.577628
225.000000,-97.577571
226.000000,-97.577178
233.000000,-97.576840
243.000000,-97.576971
255.000000,-97.577409
267.000000,-97.578490
277.000000,-97.578956
283.000000,-97.578701
286.000000,-97.578163
286.000000,-97.577129
286.000000,-97.576302
286.000000,-97.575512
289.000000,-97.574456
296.000000,-97.574155
305.000000,-97.573427
317.000000,-97.572597
330.000000,-97.571617
342.000000,-97.569949
350.000000,-97.568917
352.000000,-97.567969
348.000000,-97.567501
338.000000,-97.567866
322.000000,-97.567597
301.000000,-97.567153
279.000000,-97.567492
258.000000,-97.567354
242.000000,-97.566716
234.000000,-97.567127
235.000000,-97.566954
246.000000,-97.566986
265.000000,-97.567417
288.000000,-97.568012
312.000000,-97.569062
333.000000,-97.569376
348.000000,-97.568274
356.000000,-97.568263
356.000000,-97.568274
352.000000,-97.566988
345.000000,-97.565856
339.000000,-97.565395
335.000000,-97.564064
335.000000,-97.563888
341.000000,-97.564456
352.000000,-97.564019
365.000000,-97.564367
377.000000,-97.564085
383.000000,-97.565029
379.000000,-97.565500
363.000000,-97.565445
335.000000,-97.566044
298.000000,-97.566137
258.000000,-97.565992
220.000000,-97.565288
188.000000,-97.564595
167.000000,-97.563664
160.000000,-97.563037
166.000000,-97.563403
186.000000,-97.563984
216.000000,-97.565459
253.000000,-97.566735
291.000000,-97.568150
326.000000,-97.569400
353.000000,-97.570049
371.000000,-97.569935
377.000000,-97.569688
372.000000,-97.568570
357.000000,-97.567167
336.000000,-97.566540
312.000000,-97.566013
288.000000,-97.564027
268.000000,-97.562478
253.000000,-97.560978
243.000000,-97.560183
241.000000,-97.560195
245.000000,-97.560011
254.000000,-97.559957
266.000000,-97.560020
279.000000,-97.560251
290.000000,-97.559780
297.000000,-97.559516
300.000000,-97.558367
298.000000,-97.557921
296.000000,-97.557657
295.000000,-97.557205
298.000000,-97.556261
307.000000,-97.556789
321.000000,-97.557431
338.000000,-97.557751
353.000000,-97.557298
364.000000,-97.558181
368.000000,-97.557817
365.000000,-97.556754
356.000000,-97.556434
345.000000,-97.556040
333.000000,-97.554993
324.000000,-97.554085
318.000000,-97.553728
315.000000,-97.554399
312.000000,-97.554250
310.000000,-97.554881
306.000000,-97.554709
298.000000,-97.554520
288.000000,-97.554498
275.000000,-97.554924
262.000000,-97.554360
250.000000,-97.553895
243.000000,-97.553214
244.000000,-97.552822
256.000000,-97.552549
278.000000,-97.552568
308.000000,-97.552750
341.000000,-97.553591
370.000000,-97.554591
389.000000,-97.555642
391.000000,-97.555031
377.000000,-97.554798
348.000000,-97.553963
311.000000,-97.552195
275.000000,-97.550133
246.000000,-97.548990
228.000000,-97.548869
222.000000,-97.549838
228.000000,-97.549928
240.000000,-97.550093
255.000000,-97.550792
270.000000,-97.550912
281.000000,-97.551247
287.000000,-97.550697
289.000000,-97.550078
288.000000,-97.549263
285.000000,-97.548428
281.000000,-97.548043
279.000000,-97.548255
278.000000,-97.547973
279.000000,-97.547709
280.000000,-97.547818
282.000000,-97.547997
284.000000,-97.547361
285.000000,-97.548101
284.000000,-97.548381
283.000000,-97.548142
280.000000,-97.548351
278.000000,-97.547583
278.000000,-97.547484
284.000000,-97.547389
295.000000,-97.547707
312.000000,-97.548023
333.000000,-97.547993
355.000000,-97.547646
374.000000,-97.547607
388.000000,-97.547263
395.000000,-97.546764
395.000000,-97.545505
387.000000,-97.544215
373.000000,-97.542711
356.000000,-97.542745
336.000000,-97.542318
317.000000,-97.540718
299.000000,-97.539586
285.000000,-97.538968
275.000000,-97.538979
270.000000,-97.539480
269.000000,-97.539337
272.000000,-97.539359
278.000000,-97.539775
286.000000,-97.540266
296.000000,-97.540505
306.000000,-97.541383
315.000000,-97.541556
322.000000,-97.542061
324.000000,-97.542272
321.000000,-97.542399
312.000000,-97.541676
299.000000,-97.541341
283.000000,-97.540765
268.000000,-97.539770
259.000000,-97.538831
257.000000,-97.538668
265.000000,-97.538167
281.000000,-97.538506
301.000000,-97.539717
320.000000,-97.539613
332.000000,-97.539103
333.000000,-97.538883
322.000000,-97.538646
299.000000,-97.537847
269.000000,-97.536973
237.000000,-97.535613
209.000000,-97.534355
190.000000,-97.533792
182.000000,-97.533732
188.000000,-97.533946
208.000000,-97.535154
241.000000,-97.535810
282.000000,-97.537558
325.000000,-97.539121
362.000000,-97.540649
386.000000,-97.541254
394.000000,-97.540106
385.000000,-97.539218
365.000000,-97.537674
340.000000,-97.535962
319.000000,-97.534584
307.000000,-97.533894
307.000000,-97.533534
316.000000,-97.533747
330.000000,-97.534989
343.000000,-97.535744
349.000000,-97.534573
345.000000,-97.533775
331.000000,-97.532920
310.000000,-97.531521
285.000000,-97.529806
261.000000,-97.528602
244.000000,-97.528215
237.000000,-97.528071
240.000000,-97.528164
253.000000,-97.528387
274.000000,-97.528883
298.000000,-97.529488
323.000000,-97.530175
342.000000,-97.530829
353.000000,-97.531862
353.000000,-97.532351
343.000000,-97.531999
325.000000,-97.531565
302.000000,-97.530925
281.000000,-97.529586
264.000000,-97.529046
256.000000,-97.527844
259.000000,-97.526430
272.000000,-97.527003
294.000000,-97.527501
320.000000,-97.528529
346.000000,-97.529303
367.000000,-97.528721
378.000000,-97.529374
377.000000,-97.530159
364.000000,-97.529487
342.000000,-97.528868
315.000000,-97.527711
286.000000,-97.526297
260.000000,-97.525484
241.000000,-97.524407
230.000000,-97.523423
227.000000,-97.523293
233.000000,-97.523495
246.000000,-97.523922
262.000000,-97.524196
280.000000,-97.525554
296.000000,-97.526383
305.000000,-97.527476
306.000000,-97.528289
299.000000,-97.528047
286.000000,-97.527197
271.000000,-97.526090
259.000000,-97.524897
255.000000,-97.524638
261.000000,-97.524029
278.000000,-97.524238
303.000000,-97.524740
333.000000,-97.525275
360.000000,-97.525089
380.000000,-97.525575
388.000000,-97.525090
382.000000,-97.524416
361.000000,-97.523683
332.000000,-97.521759
297.000000,-97.521094
264.000000,-97.520735
237.000000,-97.519993
221.000000,-97.519976
217.000000,-97.520103
225.000000,-97.519566
243.000000,-97.520276
267.000000,-97.522139
293.000000,-97.522797
315.000000,-97.524040
330.000000,-97.524472
337.000000,-97.524267
335.000000,-97.524292
329.000000,-97.523518
324.000000,-97.523379
322.000000,-97.523438
326.000000,-97.523761
337.000000,-97.524289
350.000000,-97.524541
363.000000,-97.524249
372.000000,-97.524191
375.000000,-97.524514
372.000000,-97.524282
362.000000,-97.523916
346.000000,-97.522797
323.000000,-97.521739
295.000000,-97.520346
264.000000,-97.518825
234.000000,-97.516927
207.000000,-97.515548
186.000000,-97.514273
174.000000,-97.513838
172.000000,-97.513167
181.000000,-97.513013
201.000000,-97.513823
230.000000,-97.514048
266.000000,-97.515720
305.000000,-97.516815
343.000000,-97.517820
375.000000,-97.519566
397.000000,-97.520063
405.000000,-97.519990
399.000000,-97.519418
381.000000,-97.518607
356.000000,-97.518116
329.000000,-97.516599
307.000000,-97.514333
293.000000,-97.512663
290.000000,-97.511501
298.000000,-97.511900
311.000000,-97.511388
323.000000,-97.512269
328.000000,-97.513183
322.000000,-97.513134
305.000000,-97.512088
278.000000,-97.510741
248.000000,-97.509577
220.000000,-97.508871
200.000000,-97.507356
192.000000,-97.506202
200.000000,-97.505928
221.000000,-97.505886
256.000000,-97.506478
300.000000,-97.507538
346.000000,-97.509143
386.000000,-97.510540
412.000000,-97.511434
419.000000,-97.512463
405.000000,-97.511980
375.000000,-97.510725
336.000000,-97.508881
296.000000,-97.506253
266.000000,-97.504898
249.000000,-97.504006
249.000000,-97.504629
264.000000,-97.505173
289.000000,-97.505696
316.000000,-97.506602
338.000000,-97.507371
349.000000,-97.507796
345.000000,-97.507196
327.000000,-97.505355
299.000000,-97.502609
267.000000,-97.501586
236.000000,-97.500519
214.000000,-97.499401
203.000000,-97.498158
207.000000,-97.497968
224.000000,-97.498260
253.000000,-97.498398
290.000000,-97.499556
328.000000,-97.501058
362.000000,-97.501849
385.000000,-97.503092
391.000000,-97.504283
380.000000,-97.505592
353.000000,-97.505339
315.000000,-97.504058
274.000000,-97.502662
238.000000,-97.501428
214.000000,-97.500722
207.000000,-97.499621
220.000000,-97.499919
253.000000,-97.500253
298.000000,-97.501668
351.000000,-97.503415
398.000000,-97.505018
432.000000,-97.504708
443.000000,-97.504247
430.000000,-97.503639
395.000000,-97.501937
346.000000,-97.499680
292.000000,-97.498226
242.000000,-97.497050
205.000000,-97.496037
183.000000,-97.494478
179.000000,-97.493985
192.000000,-97.494429
218.000000,-97.495279
253.000000,-97.497297
291.000000,-97.498433
324.000000,-97.500342
347.000000,-97.501934
355.000000,-97.501970
349.000000,-97.501818
333.000000,-97.500753
313.000000,-97.499306
296.000000,-97.498204
287.000000,-97.497123
291.000000,-97.496814
305.000000,-97.496738
327.000000,-97.497841
349.000000,-97.498417
364.000000,-97.498083
369.000000,-97.498275
361.000000,-97.497182
341.000000,-97.495318
312.000000,-97.493937
279.000000,-97.492227
247.000000,-97.490529
221.000000,-97.489273
204.000000,-97.487674
198.000000,-97.487019
204.000000,-97.486787
220.000000,-97.486212
244.000000,-97.487033
273.000000,-97.487604
302.000000,-97.488419
327.000000,-97.489374
344.000000,-97.490742
349.000000,-97.491611
346.000000,-97.490915
337.000000,-97.490620
327.000000,-97.489875
320.000000,-97.489019
319.000000,-97.489308
322.000000,-97.489468
329.000000,-97.489595
336.000000,-97.490802
341.000000,-97.491041
343.000000,-97.490647
342.000000,-97.489838
337.000000,-97.489279
328.000000,-97.488317
316.000000,-97.487909
299.000000,-97.486710
280.000000,-97.486286
260.000000,-97.485423
242.000000,-97.484237
228.000000,-97.483211
223.000000,-97.482540
227.000000,-97.482988
240.000000,-97.483401
263.000000,-97.483442
293.000000,-97.483799
324.000000,-97.483969
351.000000,-97.485373
370.000000,-97.486613
377.000000,-97.486592
369.000000,-97.486584
350.000000,-97.487151
322.000000,-97.486598
292.000000,-97.485321
265.000000,-97.484363
245.000000,-97.483566
235.000000,-97.482281
234.000000,-97.481413
243.000000,-97.482315
260.000000,-97.482476
280.000000,-97.482763
302.000000,-97.482766
322.000000,-97.483059
336.000000,-97.483181
345.000000,-97.483340
345.000000,-97.482541
339.000000,-97.482915
326.000000,-97.482169
311.000000,-97.481297
296.000000,-97.480403
284.000000,-97.479610
278.000000,-97.478845
280.000000,-97.477921
289.000000,-97.477517
304.000000,-97.478634
321.000000,-97.479170
336.000000,-97.480079
346.000000,-97.480817
346.000000,-97.482653
336.000000,-97.483006
316.000000,-97.482311
292.000000,-97.481630
269.000000,-97.480894
254.000000,-97.480209
250.000000,-97.479882
258.000000,-97.479881
277.000000,-97.480653
302.000000,-97.481711
327.000000,-97.482766
344.000000,-97.483337
350.000000,-97.484379
344.000000,-97.483465
327.000000,-97.481943
302.000000,-97.481234
273.000000,-97.479677
245.000000,-97.478019
223.000000,-97.477233
209.000000,-97.476932
206.000000,-97.476583
214.000000,-97.475927
232.000000,-97.476145
257.000000,-97.476770
287.000000,-97.477841
316.000000,-97.478307
340.000000,-97.479103
355.000000,-97.479877
360.000000,-97.480367
356.000000,-97.480746
345.000000,-97.480108
333.000000,-97.479298
323.000000,-97.479090
320.000000,-97.478044
326.000000,-97.478312
338.000000,-97.478681
353.000000,-97.478620
367.000000,-97.479256
375.000000,-97.479638
373.000000,-97.480542
360.000000,-97.480315
338.000000,-97.479336
309.000000,-97.478265
278.000000,-97.476888
248.000000,-97.474579
223.000000,-97.473722
205.000000,-97.473142
196.000000,-97.472871
197.000000,-97.473116
205.000000,-97.473402
221.000000,-97.473607
241.000000,-97.474397
264.000000,-97.474990
288.000000,-97.475552
308.000000,-97.475313
325.000000,-97.475137
336.000000,-97.474614
342.000000,-97.474793
345.000000,-97.473660
347.000000,-97.472686
349.000000,-97.472316
352.000000,-97.471926
356.000000,-97.471501
359.000000,-97.471115
359.000000,-97.470936
356.000000,-97.470448
349.000000,-97.469228
338.000000,-97.468838
324.000000,-97.468896
308.000000,-97.468289
290.000000,-97.467368
271.000000,-97.466104
253.000000,-97.465449
237.000000,-97.464360
225.000000,-97.463788
218.000000,-97.462901
218.000000,-97.462204
225.000000,-97.461921
239.000000,-97.461975
260.000000,-97.462154
284.000000,-97.463024
309.000000,-97.464214
331.000000,-97.465485
347.000000,-97.466694
355.000000,-97.467227
354.000000,-97.467643
345.000000,-97.468010
331.000000,-97.467790
316.000000,-97.467495
304.000000,-97.466859
296.000000,-97.466244
294.000000,-97.465512
298.000000,-97.464950
305.000000,-97.464523
313.000000,-97.464993
319.000000,-97.464769
321.000000,-97.464411
317.000000,-97.464450
307.000000,-97.463408
293.000000,-97.463036
277.000000,-97.462148
261.000000,-97.461671
250.000000,-97.460769
245.000000,-97.460182
248.000000,-97.459715
258.000000,-97.459798
276.000000,-97.460139
299.000000,-97.460861
325.000000,-97.462074
349.000000,-97.463368
369.000000,-97.463431
381.000000,-97.462939
383.000000,-97.462991
375.000000,-97.463670
357.000000,-97.463089
334.000000,-97.462511
309.000000,-97.461729
283.000000,-97.461090
261.000000,-97.460639
242.000000,-97.460226
229.000000,-97.459361
222.000000,-97.458946
222.000000,-97.458384
230.000000,-97.457678
244.000000,-97.458284
262.000000,-97.457929
282.000000,-97.457683
300.000000,-97.457649
313.000000,-97.457605
321.000000,-97.457161
323.000000,-97.456897
321.000000,-97.456027
317.000000,-97.455474
313.000000,-97.453917
310.000000,-97.452619
311.000000,-97.452122
315.000000,-97.451636
323.000000,-97.451207
333.000000,-97.451285
344.000000,-97.450934
355.000000,-97.450534
361.000000,-97.450958
361.000000,-97.452471
353.000000,-97.452332
338.000000,-97.452107
316.000000,-97.451402
292.000000,-97.450844
270.000000,-97.449923
252.000000,-97.449728
241.000000,-97.450084
237.000000,-97.450051
240.000000,-97.450571
246.000000,-97.450496
255.000000,-97.450742
