Time (ps),MSD_x (Å²),MSD_y (Å²),MSD_z (Å²),MSD_total (Å²)
3.610000,7.712190,1.103252,8.247233,17.062676
3.612000,7.786777,1.115081,8.155581,17.057438
3.614000,7.864529,1.124368,8.071337,17.060233
3.616000,7.944102,1.130770,7.993980,17.068852
3.618000,8.024571,1.134132,7.922781,17.081484
3.620000,8.105222,1.134435,7.856952,17.096608
3.622000,8.185467,1.131739,7.795902,17.113108
3.624000,8.264914,1.126250,7.738752,17.129916
3.626000,8.343459,1.118142,7.684504,17.146105
3.628000,8.420812,1.107669,7.632369,17.160850
3.630000,8.496653,1.095075,7.581485,17.173213
3.632000,8.570842,1.080597,7.530993,17.182432
3.634000,8.643330,1.064489,7.480034,17.187853
3.636000,8.713985,1.046955,7.427520,17.188460
3.638000,8.783116,1.028174,7.372457,17.183747
3.640000,8.851043,1.008345,7.313812,17.173200
3.642000,8.917810,0.987555,7.250643,17.156007
3.644000,8.983783,0.965805,7.182178,17.131766
3.646000,9.049374,0.943239,7.107286,17.099899
3.648000,9.115132,0.919925,7.025153,17.060209
3.650000,9.181543,0.895762,6.935281,17.012586
3.652000,9.248836,0.870808,6.837449,16.957093
3.654000,9.317340,0.844992,6.731595,16.893928
3.656000,9.387402,0.818236,6.617654,16.823293
3.658000,9.458929,0.790591,6.496415,16.745935
3.660000,9.531571,0.762131,6.368863,16.662565
3.662000,9.604675,0.732937,6.235984,16.573597
3.664000,9.677092,0.703178,6.099111,16.479381
3.666000,9.747184,0.673110,5.959985,16.380280
3.668000,9.812971,0.643087,5.820675,16.276733
3.670000,9.872310,0.613503,5.683380,16.169192
3.672000,9.922937,0.584836,5.550413,16.058185
3.674000,9.963130,0.557486,5.423928,15.944544
3.676000,9.991874,0.531839,5.305839,15.829552
3.678000,10.009087,0.508210,5.197829,15.715127
3.680000,10.015654,0.486813,5.101177,15.603644
3.682000,10.013211,0.467803,5.016923,15.497937
3.684000,10.003796,0.451212,4.945349,15.400357
3.686000,9.989419,0.437031,4.886914,15.313363
3.688000,9.971798,0.425154,4.841526,15.238478
3.690000,9.952261,0.415440,4.808712,15.176414
3.692000,9.931808,0.407699,4.787670,15.127178
3.694000,9.910941,0.401767,4.777648,15.090355
3.696000,9.889987,0.397440,4.777459,15.064886
3.698000,9.869244,0.394493,4.785775,15.049512
3.700000,9.848543,0.392763,4.801336,15.042642
3.702000,9.827729,0.392117,4.822929,15.042775
3.704000,9.806483,0.392470,4.849517,15.048469
3.706000,9.784687,0.393725,4.879735,15.058147
3.708000,9.761860,0.395874,4.912921,15.070656
3.710000,9.737958,0.398808,4.948219,15.084985
3.712000,9.712756,0.402494,4.985157,15.100407
3.714000,9.686135,0.406833,5.023416,15.116384
3.716000,9.658105,0.411740,5.062909,15.132754
3.718000,9.628571,0.417088,5.103645,15.149304
3.720000,9.597635,0.422725,5.145798,15.166159
3.722000,9.565497,0.428433,5.189618,15.183549
3.724000,9.532409,0.433971,5.235500,15.201880
3.726000,9.498667,0.439075,5.283813,15.221555
3.728000,9.464618,0.443479,5.334854,15.242951
3.730000,9.430611,0.446887,5.389181,15.266679
3.732000,9.396978,0.449028,5.447007,15.293013
3.734000,9.364175,0.449663,5.508594,15.322431
3.736000,9.332716,0.448638,5.573981,15.355335
3.738000,9.303099,0.445890,5.643179,15.392168
3.740000,9.275779,0.441483,5.715934,15.433196
3.742000,9.251103,0.435598,5.791880,15.478581
3.744000,9.229482,0.428534,5.870680,15.528697
3.746000,9.211325,0.420663,5.951387,15.583376
3.748000,9.196802,0.412349,6.033116,15.642267
3.750000,9.186297,0.404024,6.114770,15.705090
3.752000,9.180155,0.396101,6.195578,15.771834
3.754000,9.178533,0.388941,6.274193,15.841667
3.756000,9.181481,0.382869,6.349800,15.914150
3.758000,9.189001,0.378145,6.421645,15.988791
3.760000,9.200994,0.374980,6.488939,16.064913
3.762000,9.217295,0.373526,6.551073,16.141895
3.764000,9.237529,0.373919,6.607852,16.219300
3.766000,9.261248,0.376237,6.659122,16.296607
3.768000,9.287776,0.380555,6.705113,16.373445
3.770000,9.316792,0.386882,6.746108,16.449782
3.772000,9.347545,0.395273,6.782605,16.525424
3.774000,9.379380,0.405759,6.814924,16.600062
3.776000,9.411723,0.418340,6.843599,16.673662
3.778000,9.443941,0.433006,6.868958,16.745905
3.780000,9.475426,0.449746,6.891530,16.816701
3.782000,9.505526,0.468509,6.911786,16.885821
3.784000,9.533647,0.489214,6.930048,16.952909
3.786000,9.559134,0.511753,6.946505,17.017392
3.788000,9.581224,0.535922,6.961408,17.078554
3.790000,9.599133,0.561518,6.974984,17.135635
3.792000,9.611853,0.588131,6.987284,17.187267
3.794000,9.618576,0.615464,6.998513,17.232552
3.796000,9.618373,0.642889,7.008702,17.269963
3.798000,9.610324,0.669880,7.018050,17.298254
3.800000,9.593433,0.695778,7.026504,17.315714
3.802000,9.566841,0.719901,7.034324,17.321066
3.804000,9.529952,0.741784,7.041912,17.313648
3.806000,9.482396,0.760971,7.049616,17.292983
3.808000,9.424002,0.777086,7.057365,17.258453
3.810000,9.354896,0.790200,7.065356,17.210451
3.812000,9.275721,0.800587,7.073302,17.149610
3.814000,9.187464,0.808880,7.080872,17.077215
3.816000,9.091514,0.815906,7.087257,16.994677
3.818000,8.989559,0.822487,7.091635,16.903681
3.820000,8.883331,0.829567,7.092661,16.805560
3.822000,8.774529,0.837896,7.089247,16.701673
3.824000,8.664996,0.848139,7.080575,16.593710
3.826000,8.556022,0.860827,7.065803,16.482651
3.828000,8.448778,0.876177,7.044652,16.369606
3.830000,8.343953,0.894217,7.017447,16.255618
3.832000,8.241592,0.914802,6.984852,16.141247
3.834000,8.142031,0.937610,6.948388,16.028030
3.836000,8.045058,0.962285,6.909846,15.917188
3.838000,7.950419,0.988460,6.871178,15.810058
3.840000,7.857498,1.015714,6.834042,15.707253
3.842000,7.765768,1.043814,6.800227,15.609809
3.844000,7.674571,1.072377,6.770641,15.517589
3.846000,7.583303,1.101127,6.746579,15.431008
3.848000,7.491531,1.129878,6.728903,15.350312
3.850000,7.398618,1.158463,6.718184,15.275265
3.852000,7.304083,1.186786,6.714878,15.205746
3.854000,7.207419,1.214822,6.719191,15.141433
3.856000,7.108085,1.242583,6.731353,15.082021
3.858000,7.005688,1.270082,6.751445,15.027215
3.860000,6.899780,1.297369,6.779674,14.976823
3.862000,6.790164,1.324550,6.816149,14.930862
3.864000,6.676656,1.351725,6.861399,14.889780
3.866000,6.559011,1.379123,6.915335,14.853469
3.868000,6.437505,1.406796,6.978227,14.822528
3.870000,6.312005,1.434942,7.050493,14.797441
3.872000,6.183133,1.463689,7.132019,14.778841
3.874000,6.052018,1.493238,7.222541,14.767798
3.876000,5.919621,1.523650,7.321636,14.764907
3.878000,5.788172,1.554945,7.427930,14.771047
3.880000,5.660063,1.587033,7.539525,14.786621
3.882000,5.538392,1.619714,7.653544,14.811650
3.884000,5.426599,1.652817,7.766408,14.845824
3.886000,5.328221,1.686101,7.873878,14.888201
3.888000,5.246879,1.719248,7.971158,14.937285
3.890000,5.184842,1.751998,8.054350,14.991190
3.892000,5.143166,1.784382,8.120603,15.048151
3.894000,5.121375,1.816436,8.168259,15.106069
3.896000,5.117355,1.848435,8.197590,15.163379
3.898000,5.127714,1.880694,8.210386,15.218793
3.900000,5.148439,1.913498,8.208955,15.270892
3.902000,5.175425,1.947022,8.195641,15.318087
3.904000,5.204876,1.981234,8.172224,15.358334
3.906000,5.233311,2.015903,8.140075,15.389288
3.908000,5.257831,2.050558,8.100026,15.408416
3.910000,5.275748,2.084504,8.052410,15.412662
3.912000,5.284903,2.116869,7.997345,15.399117
3.914000,5.283525,2.146733,7.934839,15.365097
3.916000,5.270154,2.173188,7.865121,15.308463
3.918000,5.243698,2.195325,7.788521,15.227544
3.920000,5.203484,2.212344,7.705289,15.121117
3.922000,5.149264,2.223488,7.615683,14.988436
3.924000,5.080867,2.228048,7.520306,14.829222
3.926000,4.998893,2.225431,7.419341,14.643665
3.928000,4.904638,2.214780,7.313263,14.432682
3.930000,4.799487,2.195703,7.202556,14.197745
3.932000,4.685649,2.167936,7.087893,13.941477
3.934000,4.566260,2.131603,6.970773,13.668636
3.936000,4.444774,2.087343,6.853171,13.385288
3.938000,4.325480,2.036229,6.737707,13.099417
3.940000,4.212771,1.979732,6.627425,12.819928
3.942000,4.111955,1.919687,6.526118,12.557759
3.944000,4.027837,1.857732,6.437125,12.322694
3.946000,3.964540,1.795332,6.363428,12.123300
3.948000,3.925032,1.733727,6.306963,11.965722
3.950000,3.910413,1.673866,6.268318,11.852597
3.952000,3.919534,1.616535,6.246524,11.782593
3.954000,3.949516,1.562368,6.239511,11.751396
3.956000,3.996316,1.511876,6.244324,11.752516
3.958000,4.055683,1.465461,6.257634,11.778779
3.960000,4.123605,1.423349,6.275750,11.822704
3.962000,4.196828,1.385521,6.294867,11.877215
3.964000,4.272617,1.351828,6.311537,11.935981
3.966000,4.348960,1.321891,6.322346,11.993197
3.968000,4.424548,1.295237,6.324395,12.044180
3.970000,4.498503,1.271330,6.315352,12.085185
3.972000,4.570488,1.249598,6.293943,12.114029
3.974000,4.640556,1.229451,6.259799,12.129806
3.976000,4.709066,1.210382,6.213495,12.132943
3.978000,4.776476,1.191912,6.156277,12.124666
3.980000,4.843484,1.173611,6.089362,12.106457
3.982000,4.910704,1.155137,6.014525,12.080367
3.984000,4.979045,1.136091,5.932655,12.047792
3.986000,5.049241,1.116193,5.844683,12.010117
3.988000,5.121855,1.095102,5.751650,11.968607
3.990000,5.197451,1.072636,5.653915,11.924002
3.992000,5.276271,1.048660,5.551887,11.876818
3.994000,5.358214,1.023199,5.447271,11.828684
3.996000,5.443227,0.996129,5.340752,11.780108
3.998000,5.530768,0.967512,5.233372,11.731651
4.000000,5.620068,0.937594,5.126621,11.684284
4.002000,5.710192,0.906586,5.022162,11.638939
4.004000,5.799296,0.875079,4.922786,11.597161
4.006000,5.885429,0.843712,4.830931,11.560072
4.008000,5.966057,0.813324,4.749737,11.529118
4.010000,6.038064,0.784994,4.682874,11.505932
4.012000,6.098418,0.759642,4.633202,11.491262
4.014000,6.144301,0.738218,4.604023,11.486542
4.016000,6.173377,0.721355,4.597627,11.492359
4.018000,6.184639,0.709277,4.615250,11.509167
4.020000,6.178412,0.701782,4.656767,11.536962
4.022000,6.156347,0.698263,4.720711,11.575321
4.024000,6.121302,0.697895,4.804209,11.623407
4.026000,6.076692,0.699883,4.903426,11.680001
4.028000,6.025909,0.703585,5.013703,11.743197
4.030000,5.972104,0.708573,5.130021,11.810697
4.032000,5.918078,0.714717,5.247342,11.880136
4.034000,5.865902,0.722179,5.360708,11.948789
4.036000,5.817203,0.731326,5.465407,12.013936
4.038000,5.772834,0.742615,5.557597,12.073046
4.040000,5.733150,0.756501,5.633966,12.123617
4.042000,5.697925,0.773179,5.692704,12.163808
4.044000,5.666432,0.792458,5.733463,12.192354
4.046000,5.637802,0.813706,5.756442,12.207950
4.048000,5.611002,0.835790,5.762792,12.209583
4.050000,5.584995,0.857409,5.753940,12.196344
4.052000,5.558672,0.877177,5.731647,12.167497
4.054000,5.531753,0.894007,5.697550,12.123310
4.056000,5.503721,0.907028,5.653089,12.063838
4.058000,5.474864,0.915915,5.599611,11.990390
4.060000,5.445576,0.920676,5.538223,11.904475
4.062000,5.416549,0.921768,5.470227,11.808544
4.064000,5.388780,0.919794,5.397076,11.705650
4.066000,5.363187,0.915424,5.320146,11.598757
4.068000,5.340564,0.909176,5.241057,11.490798
4.070000,5.321672,0.901420,5.161436,11.384528
4.072000,5.307100,0.892265,5.083005,11.282370
4.074000,5.297219,0.881553,5.007640,11.186412
4.076000,5.292271,0.868842,4.937285,11.098398
4.078000,5.292347,0.853483,4.874025,11.019855
4.080000,5.297317,0.834759,4.819835,10.951911
4.082000,5.306748,0.812085,4.776475,10.895307
4.084000,5.320057,0.785218,4.745109,10.850384
4.086000,5.336408,0.754435,4.726223,10.817065
4.088000,5.354746,0.720369,4.720004,10.795119
4.090000,5.374126,0.684041,4.726036,10.784202
4.092000,5.393612,0.646663,4.743657,10.783932
4.094000,5.412440,0.609420,4.771991,10.793851
4.096000,5.429711,0.573129,4.810782,10.813622
4.098000,5.444814,0.538523,4.859252,10.842589
4.100000,5.456979,0.506019,4.916909,10.879908
4.102000,5.465565,0.475752,4.983339,10.924656
4.104000,5.469886,0.447956,5.057418,10.975260
4.106000,5.469315,0.422698,5.137741,11.029753
4.108000,5.463461,0.399960,5.222501,11.085923
4.110000,5.452094,0.379775,5.309282,11.141151
4.112000,5.435183,0.362039,5.395972,11.193194
4.114000,5.413012,0.346744,5.480347,11.240103
4.116000,5.386465,0.333786,5.560775,11.281026
4.118000,5.356678,0.323122,5.636069,11.315870
4.120000,5.325452,0.314639,5.705620,11.345712
4.122000,5.294808,0.308184,5.769665,11.372656
4.124000,5.266791,0.303689,5.828288,11.398768
4.126000,5.243458,0.301066,5.881750,11.426274
4.128000,5.226630,0.300242,5.930245,11.457117
4.130000,5.217904,0.301142,5.973729,11.492775
4.132000,5.218305,0.303697,6.012272,11.534274
4.134000,5.228540,0.307802,6.045495,11.581837
4.136000,5.248910,0.313348,6.073217,11.635475
4.138000,5.279297,0.320175,6.095328,11.694800
4.140000,5.319148,0.328090,6.111824,11.759063
4.142000,5.367705,0.336882,6.122794,11.827382
4.144000,5.424069,0.346313,6.128374,11.898756
4.146000,5.487355,0.356166,6.128819,11.972340
4.148000,5.556508,0.366203,6.124281,12.046992
4.150000,5.630612,0.376221,6.114932,12.121765
4.152000,5.708948,0.386089,6.100850,12.195887
4.154000,5.790779,0.395724,6.082245,12.268748
4.156000,5.875476,0.405024,6.059204,12.339704
4.158000,5.962321,0.413932,6.031898,12.408151
4.160000,6.050731,0.422464,6.000334,12.473529
4.162000,6.140207,0.430676,5.964760,12.535642
4.164000,6.230246,0.438641,5.925634,12.594521
4.166000,6.320264,0.446417,5.883150,12.649832
4.168000,6.409922,0.454116,5.837599,12.701636
4.170000,6.498806,0.461834,5.789462,12.750102
4.172000,6.586299,0.469651,5.739228,12.795178
4.174000,6.671935,0.477623,5.687391,12.836950
4.176000,6.755307,0.485777,5.634483,12.875567
4.178000,6.836000,0.494121,5.580987,12.911108
4.180000,6.913747,0.502637,5.527336,12.943720
4.182000,6.988236,0.511305,5.473827,12.973368
4.184000,7.059343,0.520100,5.420631,13.000075
4.186000,7.126596,0.528984,5.367993,13.023573
4.188000,7.189793,0.537905,5.316048,13.043746
4.190000,7.248711,0.546847,5.264762,13.060320
4.192000,7.303073,0.555757,5.214236,13.073066
4.194000,7.352392,0.564599,5.164476,13.081467
4.196000,7.396386,0.573354,5.115526,13.085266
4.198000,7.434581,0.581981,5.067551,13.084114
4.200000,7.466644,0.590458,5.020399,13.077501
4.202000,7.492216,0.598757,4.974455,13.065428
4.204000,7.511193,0.606859,4.929891,13.047943
4.206000,7.523288,0.614738,4.887042,13.025069
4.208000,7.528355,0.622354,4.846235,12.996944
4.210000,7.526408,0.629661,4.807899,12.963969
4.212000,7.517713,0.636640,4.772412,12.926765
4.214000,7.502429,0.643280,4.739946,12.885656
4.216000,7.480676,0.649583,4.710747,12.841006
4.218000,7.452889,0.655556,4.684720,12.793165
4.220000,7.419528,0.661263,4.662097,12.742887
4.222000,7.380962,0.666735,4.642778,12.690475
4.224000,7.337668,0.672066,4.626700,12.636435
4.226000,7.290082,0.677380,4.613415,12.580877
4.228000,7.238666,0.682796,4.602727,12.524188
4.230000,7.183797,0.688490,4.594181,12.466469
4.232000,7.125978,0.694654,4.587407,12.408039
4.234000,7.065400,0.701450,4.582001,12.348851
4.236000,7.002679,0.709090,4.576956,12.288725
4.238000,6.938163,0.717746,4.571426,12.227335
4.240000,6.872160,0.727545,4.564782,12.164486
4.242000,6.804784,0.738598,4.555939,12.099320
4.244000,6.736175,0.751027,4.543975,12.031178
4.246000,6.665852,0.764942,4.528221,11.959016
4.248000,6.594242,0.780388,4.507371,11.882002
4.250000,6.521290,0.797403,4.480434,11.799126
4.252000,6.446534,0.816096,4.446521,11.709151
4.254000,6.369743,0.836530,4.405052,11.611326
4.256000,6.290768,0.858806,4.355863,11.505437
4.258000,6.209474,0.883038,4.299193,11.391704
4.260000,6.125835,0.909384,4.235835,11.271054
4.262000,6.040047,0.937938,4.167301,11.145285
4.264000,5.952520,0.968726,4.095496,11.016742
4.266000,5.863842,1.001686,4.022693,10.888221
4.268000,5.774687,1.036603,3.951755,10.763044
4.270000,5.685672,1.073193,3.885713,10.644578
4.272000,5.597169,1.111016,3.827798,10.535983
4.274000,5.509246,1.149598,3.781178,10.440022
4.276000,5.421627,1.188539,3.748951,10.359116
4.278000,5.333662,1.227483,3.733846,10.294991
4.280000,5.244333,1.266338,3.737809,10.248481
4.282000,5.152900,1.305054,3.761853,10.219807
4.284000,5.059019,1.343625,3.805881,10.208525
4.286000,4.962836,1.382292,3.868321,10.213449
4.288000,4.865200,1.421179,3.946874,10.233253
4.290000,4.767651,1.460338,4.037977,10.265967
4.292000,4.672025,1.499946,4.137906,10.309876
4.294000,4.580754,1.539892,4.242355,10.363001
4.296000,4.495681,1.580277,4.347291,10.423249
4.298000,4.418800,1.621307,4.448890,10.488997
4.300000,4.351644,1.663326,4.543940,10.558910
4.302000,4.295502,1.706679,4.629513,10.631694
4.304000,4.251360,1.751760,4.703265,10.706385
4.306000,4.220056,1.798953,4.763364,10.782373
4.308000,4.201708,1.848459,4.808791,10.858958
4.310000,4.195841,1.900335,4.839690,10.935866
4.312000,4.201531,1.954533,4.856879,11.012942
4.314000,4.217574,2.010758,4.861703,11.090035
4.316000,4.242570,2.068538,4.855998,11.167106
4.318000,4.275113,2.127282,4.841572,11.243966
4.320000,4.313935,2.186431,4.820133,11.320499
4.322000,4.357921,2.245469,4.793216,11.396607
4.324000,4.406171,2.303793,4.762151,11.472114
4.326000,4.458037,2.360974,4.728037,11.547048
4.328000,4.512964,2.416453,4.691947,11.621364
4.330000,4.570622,2.469928,4.654695,11.695245
4.332000,4.630782,2.521106,4.617176,11.769064
4.334000,4.693412,2.569846,4.580153,11.843412
4.336000,4.758376,2.615982,4.544641,11.918999
4.338000,4.825755,2.659551,4.511449,11.996756
4.340000,4.895617,2.700625,4.481478,12.077719
4.342000,4.968092,2.739344,4.455665,12.163101
4.344000,5.043183,2.775786,4.435183,12.254151
4.346000,5.120819,2.810203,4.421313,12.352335
4.348000,5.201141,2.842925,4.415032,12.459099
4.350000,5.283858,2.873976,4.417834,12.575668
4.352000,5.368586,2.903549,4.431141,12.703276
4.354000,5.455019,2.931923,4.456250,12.843192
4.356000,5.542692,2.959204,4.494275,12.996171
4.358000,5.631363,2.985540,4.545876,13.162779
4.360000,5.720521,3.010991,4.611660,13.343173
4.362000,5.809499,3.035502,4.691506,13.536507
4.364000,5.897909,3.058932,4.784687,13.741529
4.366000,5.985307,3.081079,4.889592,13.955978
4.368000,6.071303,3.101831,5.003823,14.176957
4.370000,6.155446,3.121048,5.124219,14.400713
4.372000,6.237454,3.138750,5.246737,14.622941
4.374000,6.317033,3.154953,5.366618,14.838604
4.376000,6.393825,3.169807,5.479278,15.042910
4.378000,6.467670,3.183454,5.580278,15.231402
4.380000,6.538424,3.196100,5.665382,15.399906
4.382000,6.605965,3.207971,5.731751,15.545687
4.384000,6.670002,3.219292,5.776604,15.665897
4.386000,6.730193,3.230205,5.799305,15.759703
4.388000,6.786248,3.240832,5.800013,15.827093
4.390000,6.837795,3.251278,5.780222,15.869294
4.392000,6.884540,3.261587,5.743065,15.889193
4.394000,6.925980,3.271786,5.692049,15.889815
4.396000,6.961514,3.281835,5.630590,15.873940
4.398000,6.990664,3.291653,5.561742,15.844059
4.400000,7.012975,3.301398,5.488131,15.802504
4.402000,7.028015,3.311258,5.412101,15.751375
4.404000,7.035423,3.321406,5.335503,15.692331
4.406000,7.034887,3.332122,5.260105,15.627114
4.408000,7.026420,3.343710,5.187016,15.557146
4.410000,7.010110,3.356610,5.117535,15.484256
4.412000,6.986236,3.371286,5.052444,15.409966
4.414000,6.955222,3.388242,4.992358,15.335822
4.416000,6.917560,3.408130,4.938183,15.263873
4.418000,6.873834,3.431655,4.890758,15.196247
4.420000,6.824648,3.459526,4.850737,15.134910
4.422000,6.770699,3.492499,4.818927,15.082126
4.424000,6.712768,3.531324,4.796223,15.040316
4.426000,6.651482,3.576613,4.783189,15.011284
4.428000,6.587721,3.628717,4.780510,14.996948
4.430000,6.522228,3.687812,4.788595,14.998635
4.432000,6.455843,3.753771,4.807557,15.017171
4.434000,6.389445,3.826069,4.837351,15.052866
4.436000,6.323966,3.903662,4.877549,15.105176
4.438000,6.260629,3.984767,4.927421,15.172817
4.440000,6.200854,4.066872,4.985907,15.253634
4.442000,6.146232,4.146792,5.051717,15.344741
4.444000,6.098367,4.220938,5.123522,15.442827
4.446000,6.059057,4.285000,5.199690,15.543747
4.448000,6.030044,4.334812,5.278703,15.643558
4.450000,6.012849,4.366989,5.359370,15.739207
4.452000,6.008661,4.379224,5.440882,15.828767
4.454000,6.017900,4.371115,5.522995,15.912010
4.456000,6.040551,4.343592,5.605558,15.989701
4.458000,6.075738,4.299582,5.689153,16.064474
4.460000,6.121971,4.243038,5.774516,16.139525
4.462000,6.177255,4.178616,5.862569,16.218440
4.464000,6.239247,4.111027,5.954169,16.304443
4.466000,6.305725,4.044273,6.050201,16.400199
4.468000,6.374286,3.981979,6.151510,16.507775
4.470000,6.442820,3.926780,6.258612,16.628212
4.472000,6.509266,3.880567,6.371626,16.761459
4.474000,6.571866,3.844301,6.490134,16.906300
4.476000,6.629487,3.818078,6.613219,17.060785
4.478000,6.681095,3.801469,6.739358,17.221921
4.480000,6.725967,3.793591,6.866545,17.386104
4.482000,6.763613,3.793297,6.992523,17.549433
4.484000,6.793256,3.799588,7.114699,17.707543
4.486000,6.815059,3.810910,7.230621,17.856590
4.488000,6.829109,3.825654,7.337704,17.992467
4.490000,6.835861,3.842016,7.433630,18.111507
4.492000,6.835906,3.858339,7.516647,18.210892
4.494000,6.830466,3.872582,7.584722,18.287769
4.496000,6.820816,3.883036,7.636703,18.340556
4.498000,6.808614,3.888259,7.672108,18.368981
4.500000,6.795757,3.886882,7.691058,18.373696
4.502000,6.784250,3.877909,7.694212,18.356370
4.504000,6.775738,3.860985,7.682932,18.319655
4.506000,6.771393,3.836447,7.659123,18.266962
4.508000,6.772184,3.804922,7.624775,18.201881
4.510000,6.778591,3.767506,7.582174,18.128271
4.512000,6.790821,3.725464,7.533573,18.049858
4.514000,6.808745,3.680223,7.481142,17.970111
4.516000,6.832050,3.633151,7.426529,17.891729
4.518000,6.860284,3.585441,7.371745,17.817471
4.520000,6.893038,3.538036,7.317894,17.748967
4.522000,6.929678,3.491879,7.266261,17.687817
4.524000,6.969593,3.447642,7.218310,17.635545
4.526000,7.012133,3.405807,7.175086,17.593026
4.528000,7.056667,3.366710,7.137251,17.560628
4.530000,7.102507,3.330557,7.105504,17.538569
4.532000,7.148940,3.297459,7.080452,17.526851
4.534000,7.195280,3.267469,7.062458,17.525208
4.536000,7.240910,3.240496,7.051691,17.533097
4.538000,7.285090,3.216483,7.048277,17.549850
4.540000,7.327378,3.195278,7.052083,17.574738
4.542000,7.367070,3.176823,7.062741,17.606634
4.544000,7.403614,3.161045,7.079651,17.644310
4.546000,7.436469,3.147871,7.101883,17.686222
4.548000,7.465196,3.137267,7.128055,17.730518
4.550000,7.489369,3.129276,7.156565,17.775210
4.552000,7.508408,3.124016,7.185331,17.817756
4.554000,7.521755,3.121684,7.211751,17.855191
4.556000,7.528903,3.122509,7.232880,17.884293
4.558000,7.529198,3.126922,7.245733,17.901852
4.560000,7.522057,3.135399,7.247421,17.904878
4.562000,7.507019,3.148423,7.235508,17.890950
4.564000,7.483637,3.166524,7.208538,17.858699
4.566000,7.451387,3.190151,7.166994,17.808532
4.568000,7.410040,3.219570,7.113053,17.742663
4.570000,7.359577,3.254733,7.049777,17.664088
4.572000,7.300084,3.295365,6.981443,17.576893
4.574000,7.232039,3.340846,6.912138,17.485023
4.576000,7.156194,3.390174,6.845196,17.391565
4.578000,7.073314,3.442218,6.783180,17.298713
4.580000,6.984538,3.495573,6.727652,17.207763
4.582000,6.890340,3.549088,6.678949,17.118376
4.584000,6.791735,3.601277,6.637470,17.030482
4.586000,6.689742,3.650807,6.603079,16.943628
4.588000,6.585000,3.696726,6.575145,16.856870
4.590000,6.478113,3.738222,6.552420,16.768756
4.592000,6.369708,3.774343,6.534822,16.678873
4.594000,6.260113,3.804526,6.521534,16.586173
4.596000,6.149776,3.828326,6.511971,16.490073
4.598000,6.038890,3.845705,6.505431,16.390026
4.600000,5.927409,3.856506,6.501781,16.285696
4.602000,5.815478,3.860837,6.500541,16.176856
4.604000,5.703133,3.858768,6.501554,16.063455
4.606000,5.590766,3.850590,6.504403,15.945759
4.608000,5.478428,3.836743,6.508621,15.823791
4.610000,5.366577,3.817769,6.513627,15.697973
4.612000,5.255292,3.794221,6.519153,15.568667
4.614000,5.144951,3.766751,6.524776,15.436479
4.616000,5.035702,3.735983,6.530178,15.301864
4.618000,4.928407,3.703077,6.534542,15.166026
4.620000,4.823330,3.668964,6.537324,15.029618
4.622000,4.721133,3.634815,6.537750,14.893698
4.624000,4.622151,3.601747,6.535115,14.759013
4.626000,4.526872,3.571002,6.528446,14.626321
4.628000,4.435498,3.543721,6.516778,14.495997
4.630000,4.348364,3.520974,6.499239,14.368577
4.632000,4.265748,3.503844,6.475072,14.244663
4.634000,4.187495,3.492926,6.443795,14.124216
4.636000,4.113348,3.488471,6.405259,14.007078
4.638000,4.043097,3.490639,6.359454,13.893190
4.640000,3.976510,3.499351,6.306735,13.782597
4.642000,3.913354,3.514249,6.247778,13.675381
4.644000,3.853482,3.534711,6.183395,13.571589
4.646000,3.796756,3.560192,6.114363,13.471311
4.648000,3.743350,3.590053,6.041537,13.374940
4.650000,3.693489,3.623495,5.965818,13.282802
4.652000,3.647576,3.659769,5.887952,13.195298
4.654000,3.606152,3.698043,5.808429,13.112624
4.656000,3.569959,3.737254,5.727785,13.034997
4.658000,3.539930,3.776086,5.646510,12.962526
4.660000,3.517243,3.813002,5.565158,12.895403
4.662000,3.503110,3.846407,5.484016,12.833533
4.664000,3.498706,3.874628,5.403197,12.776531
4.666000,3.505072,3.896135,5.322621,12.723827
4.668000,3.522810,3.910045,5.241985,12.674841
4.670000,3.552355,3.915652,5.161270,12.629277
4.672000,3.593505,3.913156,5.080321,12.586983
4.674000,3.645367,3.903658,4.998938,12.547963
4.676000,3.706495,3.888706,4.917375,12.512575
4.678000,3.775685,3.870029,4.835546,12.481260
4.680000,3.851313,3.849401,4.754002,12.454717
4.682000,3.931720,3.828515,4.673255,12.433490
4.684000,4.015212,3.808836,4.594015,12.418064
4.686000,4.100176,3.791490,4.517111,12.408777
4.688000,4.184962,3.777544,4.443460,12.405965
4.690000,4.267879,3.767797,4.373959,12.409635
4.692000,4.347141,3.762907,4.309470,12.419518
4.694000,4.421046,3.763471,4.250870,12.435388
4.696000,4.488008,3.769941,4.198871,12.456819
4.698000,4.546515,3.782802,4.153891,12.483209
4.700000,4.595625,3.802379,4.116238,12.514241
4.702000,4.635025,3.828710,4.085821,12.549556
4.704000,4.664789,3.861803,4.062182,12.588773
4.706000,4.685428,3.901644,4.044661,12.631733
4.708000,4.697878,3.947964,4.032450,12.678292
4.710000,4.703443,4.000465,4.024706,12.728614
4.712000,4.703480,4.058746,4.020920,12.783147
4.714000,4.699119,4.122336,4.020582,12.842037
4.716000,4.691245,4.190994,4.023376,12.905614
4.718000,4.680716,4.264446,4.029395,12.974557
4.720000,4.668138,4.342439,4.039107,13.049684
4.722000,4.654033,4.424703,4.052879,13.131615
4.724000,4.638683,4.510879,4.071526,13.221088
