Time (ps),MSD_x (Å²),MSD_y (Å²),MSD_z (Å²),MSD_total (Å²)
5.070000,0.561217,4.017871,1.260654,5.839741
5.072000,0.548981,4.049888,1.216393,5.815262
5.074000,0.539102,4.079958,1.174758,5.793818
5.076000,0.531377,4.107641,1.136344,5.775361
5.078000,0.525624,4.132342,1.101828,5.759793
5.080000,0.521649,4.153570,1.071656,5.746875
5.082000,0.519264,4.170879,1.046267,5.736410
5.084000,0.518299,4.184068,1.025883,5.728250
5.086000,0.518554,4.192882,1.010731,5.722166
5.088000,0.519849,4.197256,1.001020,5.718125
5.090000,0.522002,4.197178,0.996985,5.716166
5.092000,0.524830,4.192822,0.998854,5.716507
5.094000,0.528187,4.184419,1.006872,5.719478
5.096000,0.531975,4.172329,1.021315,5.725620
5.098000,0.536076,4.157040,1.042421,5.735537
5.100000,0.540342,4.139276,1.070550,5.750168
5.102000,0.544697,4.119883,1.105875,5.770454
5.104000,0.549066,4.099704,1.148483,5.797253
5.106000,0.553267,4.079935,1.198502,5.831704
5.108000,0.557184,4.061739,1.255661,5.874584
5.110000,0.560646,4.046068,1.319451,5.926165
5.112000,0.563362,4.034078,1.388839,5.986280
5.114000,0.565065,4.026664,1.462385,6.054114
5.116000,0.565237,4.024642,1.538007,6.127886
5.118000,0.563355,4.028507,1.613539,6.205401
5.120000,0.558801,4.038500,1.686138,6.283439
5.122000,0.551173,4.054622,1.753183,6.358978
5.124000,0.540261,4.076508,1.812406,6.429175
5.126000,0.526355,4.103572,1.862323,6.492251
5.128000,0.509987,4.135167,1.902696,6.547851
5.130000,0.492158,4.170455,1.934070,6.596684
5.132000,0.474074,4.208607,1.957936,6.640616
5.134000,0.456847,4.248875,1.976230,6.681952
5.136000,0.441344,4.290527,1.991197,6.723068
5.138000,0.428107,4.332827,2.004991,6.765925
5.140000,0.417241,4.375266,2.019714,6.812221
5.142000,0.408538,4.417689,2.037380,6.863608
5.144000,0.401680,4.460130,2.059645,6.921455
5.146000,0.396412,4.502347,2.087805,6.986563
5.148000,0.392640,4.544151,2.122607,7.059397
5.150000,0.390517,4.585282,2.164043,7.139841
5.152000,0.390309,4.625487,2.211478,7.227275
5.154000,0.392339,4.664535,2.263764,7.320639
5.156000,0.396756,4.702075,2.319264,7.418095
5.158000,0.403598,4.737687,2.376405,7.517689
5.160000,0.412612,4.771017,2.433436,7.617065
5.162000,0.423421,4.801608,2.488957,7.713986
5.164000,0.435533,4.829422,2.541367,7.806322
5.166000,0.448428,4.854511,2.589450,7.892390
5.168000,0.461575,4.877032,2.632187,7.970794
5.170000,0.474664,4.897176,2.669218,8.041059
5.172000,0.487639,4.914931,2.700580,8.103150
5.174000,0.500679,4.930696,2.726869,8.158243
5.176000,0.514123,4.944714,2.748992,8.207830
5.178000,0.528393,4.957241,2.768249,8.253883
5.180000,0.543877,4.968637,2.786145,8.298659
5.182000,0.560844,4.979197,2.804072,8.344113
5.184000,0.579374,4.989419,2.823375,8.392168
5.186000,0.599381,4.999768,2.845389,8.444537
5.188000,0.620609,5.010653,2.871277,8.502539
5.190000,0.642867,5.022587,2.902013,8.567467
5.192000,0.665579,5.036065,2.939069,8.640713
5.194000,0.688282,5.051426,2.983488,8.723197
5.196000,0.710541,5.069031,3.036387,8.815959
5.198000,0.731970,5.089119,3.098822,8.919911
5.200000,0.752233,5.111766,3.171605,9.035605
5.202000,0.771036,5.136995,3.255415,9.163445
5.204000,0.788303,5.164734,3.350595,9.303632
5.206000,0.803913,5.194801,3.457006,9.455719
5.208000,0.817829,5.226944,3.574294,9.619067
5.210000,0.830063,5.260925,3.701788,9.792776
5.212000,0.840701,5.296507,3.838379,9.975587
5.214000,0.849743,5.333497,3.982793,10.166033
5.216000,0.857236,5.371755,4.133394,10.362385
5.218000,0.863237,5.411159,4.288415,10.562811
5.220000,0.867724,5.451659,4.446111,10.765494
5.222000,0.870801,5.493326,4.604270,10.968397
5.224000,0.872500,5.536190,4.760951,11.169641
5.226000,0.872854,5.580325,4.914387,11.367566
5.228000,0.871883,5.625785,5.063004,11.560672
5.230000,0.869615,5.672609,5.205055,11.747279
5.232000,0.866090,5.720818,5.339118,11.926026
5.234000,0.861296,5.770243,5.463751,12.095290
5.236000,0.855245,5.820740,5.578194,12.254179
5.238000,0.847902,5.872090,5.682716,12.402708
5.240000,0.839228,5.924046,5.776297,12.539571
5.242000,0.829211,5.976345,5.858838,12.664394
5.244000,0.817858,6.028730,5.930129,12.776717
5.246000,0.805142,6.080914,5.991026,12.877083
5.248000,0.791076,6.132681,6.041881,12.965638
5.250000,0.775711,6.183760,6.083247,13.042718
5.252000,0.759093,6.234135,6.115626,13.108854
5.254000,0.741308,6.283621,6.139658,13.164587
5.256000,0.722502,6.332085,6.156151,13.210739
5.258000,0.702783,6.379606,6.165633,13.248023
5.260000,0.682269,6.426256,6.169272,13.277796
5.262000,0.661213,6.472107,6.167932,13.301253
5.264000,0.639798,6.517148,6.162615,13.319561
5.266000,0.618212,6.561500,6.154226,13.333938
5.268000,0.596624,6.605232,6.143737,13.345592
5.270000,0.575206,6.648485,6.132260,13.355951
5.272000,0.554167,6.691298,6.120925,13.366390
5.274000,0.533599,6.733966,6.110844,13.378409
5.276000,0.513664,6.776335,6.103036,13.393035
5.278000,0.494452,6.818209,6.098516,13.411177
5.280000,0.475998,6.859554,6.098134,13.433686
5.282000,0.458318,6.900344,6.102633,13.461295
5.284000,0.441344,6.940562,6.112941,13.494848
5.286000,0.425033,6.979982,6.129520,13.534535
5.288000,0.409264,7.018366,6.152770,13.580401
5.290000,0.393971,7.055464,6.182947,13.632382
5.292000,0.379086,7.091071,6.220203,13.690360
5.294000,0.364531,7.124724,6.264423,13.753677
5.296000,0.350190,7.156155,6.315549,13.821894
5.298000,0.336016,7.184983,6.373360,13.894359
5.300000,0.321930,7.210600,6.437392,13.969922
5.302000,0.307902,7.232509,6.507306,14.047717
5.304000,0.293913,7.250208,6.582583,14.126704
5.306000,0.279877,7.263036,6.662716,14.205630
5.308000,0.265842,7.270652,6.747374,14.283868
5.310000,0.251862,7.272542,6.835794,14.360198
5.312000,0.237905,7.268420,6.927626,14.433951
5.314000,0.224036,7.257995,7.021892,14.503923
5.316000,0.210301,7.241126,7.117947,14.569374
5.318000,0.196702,7.217852,7.215008,14.629562
5.320000,0.183297,7.188376,7.311892,14.683565
5.322000,0.170134,7.153163,7.407447,14.730744
5.324000,0.157258,7.112891,7.500430,14.770579
5.326000,0.144732,7.068403,7.589304,14.802439
5.328000,0.132585,7.020612,7.672701,14.825898
5.330000,0.120881,6.970561,7.748969,14.840411
5.332000,0.109666,6.919373,7.816710,14.845750
5.334000,0.098941,6.868150,7.874356,14.841448
5.336000,0.088733,6.817972,7.920465,14.827170
5.338000,0.079064,6.769941,7.954093,14.803098
5.340000,0.069937,6.725001,7.974443,14.769381
5.342000,0.061388,6.683987,7.981119,14.726493
5.344000,0.053464,6.647450,7.973971,14.674886
5.346000,0.046199,6.615800,7.953352,14.615351
5.348000,0.039624,6.589199,7.920163,14.548986
5.350000,0.033799,6.567682,7.875482,14.476964
5.352000,0.028764,6.551103,7.820668,14.400535
5.354000,0.024563,6.539105,7.756872,14.320540
5.356000,0.021267,6.531335,7.685958,14.238561
5.358000,0.018935,6.527288,7.609692,14.155915
5.360000,0.017612,6.526416,7.529604,14.073631
5.362000,0.017341,6.528023,7.447139,13.992502
5.364000,0.018162,6.531485,7.363668,13.913315
5.366000,0.020124,6.536130,7.280692,13.836947
5.368000,0.023284,6.541262,7.199341,13.763888
5.370000,0.027724,6.546479,7.120447,13.694650
5.372000,0.033524,6.551104,7.044709,13.629336
5.374000,0.040777,6.554581,6.972865,13.568223
5.376000,0.049627,6.556627,6.905269,13.511523
5.378000,0.060173,6.556914,6.842183,13.459271
5.380000,0.072514,6.555352,6.784089,13.411955
5.382000,0.086703,6.551572,6.731330,13.369604
5.384000,0.102719,6.545496,6.684163,13.332377
5.386000,0.120498,6.537177,6.642740,13.300415
5.388000,0.139846,6.526722,6.607415,13.273984
5.390000,0.160490,6.514316,6.578565,13.253371
5.392000,0.182092,6.500164,6.556416,13.238671
5.394000,0.204390,6.484396,6.540924,13.229711
5.396000,0.226932,6.467300,6.532139,13.226371
5.398000,0.249352,6.449099,6.529717,13.228167
5.400000,0.271296,6.429999,6.533021,13.234316
5.402000,0.292488,6.410061,6.541005,13.243554
5.404000,0.312716,6.389350,6.552511,13.254578
5.406000,0.331820,6.367911,6.566243,13.265975
5.408000,0.349726,6.345790,6.581073,13.276589
5.410000,0.366387,6.323015,6.595573,13.284975
5.412000,0.381824,6.299652,6.608711,13.290187
5.414000,0.396180,6.275744,6.619602,13.291526
5.416000,0.409651,6.251340,6.627643,13.288634
5.418000,0.422436,6.226591,6.632558,13.281586
5.420000,0.434760,6.201809,6.634411,13.270980
5.422000,0.446859,6.177231,6.633390,13.257480
5.424000,0.458991,6.153207,6.629741,13.241938
5.426000,0.471382,6.130105,6.623788,13.225275
5.428000,0.484195,6.108362,6.615905,13.208463
5.430000,0.497531,6.088344,6.606390,13.192265
5.432000,0.511473,6.070475,6.595524,13.177472
5.434000,0.526000,6.055242,6.583414,13.164656
5.436000,0.541086,6.043016,6.570020,13.154122
5.438000,0.556459,6.034262,6.555460,13.146181
5.440000,0.571945,6.029382,6.539659,13.140986
5.442000,0.587224,6.028764,6.522670,13.138658
5.444000,0.601970,6.032801,6.504441,13.139212
5.446000,0.615677,6.041824,6.484996,13.142497
5.448000,0.627913,6.056040,6.464434,13.148387
5.450000,0.638260,6.075582,6.442625,13.156467
5.452000,0.646388,6.100376,6.419570,13.166334
5.454000,0.652111,6.130280,6.395161,13.177552
5.456000,0.655184,6.164933,6.369616,13.189733
5.458000,0.655580,6.203907,6.342906,13.202393
5.460000,0.653451,6.246366,6.315060,13.214877
5.462000,0.649011,6.291297,6.286171,13.226479
5.464000,0.642531,6.337565,6.256155,13.236251
5.466000,0.634335,6.383705,6.225012,13.243052
5.468000,0.624768,6.428095,6.192724,13.245588
5.470000,0.614175,6.469186,6.159306,13.242668
5.472000,0.602831,6.505122,6.124663,13.232615
5.474000,0.591035,6.534066,6.088640,13.213740
5.476000,0.578948,6.554554,6.051569,13.185071
5.478000,0.566730,6.565121,6.012964,13.144814
5.480000,0.554447,6.564742,5.972807,13.091997
5.482000,0.542122,6.552764,5.930889,13.025775
5.484000,0.529744,6.529126,5.887166,12.946036
5.486000,0.517260,6.494145,5.841834,12.853240
5.488000,0.504606,6.448411,5.795014,12.748031
5.490000,0.491726,6.392826,5.747041,12.631594
5.492000,0.478576,6.328670,5.698405,12.505651
5.494000,0.465159,6.257368,5.649769,12.372296
5.496000,0.451503,6.180297,5.601948,12.233748
5.498000,0.437712,6.099086,5.555547,12.092346
5.500000,0.423844,6.015164,5.511515,11.950523
5.502000,0.410031,5.929966,5.470570,11.810566
5.504000,0.396380,5.844597,5.433283,11.674260
5.506000,0.383072,5.760562,5.400066,11.543700
5.508000,0.370182,5.678653,5.371112,11.419947
5.510000,0.357953,5.600332,5.346342,11.304627
5.512000,0.346555,5.526177,5.325571,11.198303
5.514000,0.336174,5.456809,5.308419,11.101402
5.516000,0.327010,5.392656,5.294547,11.014213
5.518000,0.319285,5.333901,5.283701,10.936887
5.520000,0.313199,5.280774,5.275559,10.869532
5.522000,0.308938,5.233418,5.269890,10.812246
5.524000,0.306645,5.191964,5.266570,10.765179
5.526000,0.306399,5.156142,5.265649,10.728190
5.528000,0.308256,5.126209,5.267358,10.701823
5.530000,0.312122,5.102106,5.272202,10.686430
5.532000,0.317889,5.083644,5.280543,10.682076
5.534000,0.325279,5.070667,5.292979,10.688924
5.536000,0.333904,5.063053,5.310198,10.707155
5.538000,0.343306,5.060726,5.333045,10.737077
5.540000,0.352944,5.063540,5.362361,10.778845
5.542000,0.362273,5.071465,5.398869,10.832607
5.544000,0.370767,5.084324,5.443395,10.898486
5.546000,0.378017,5.102027,5.496628,10.976672
5.548000,0.383779,5.124382,5.559023,11.067184
5.550000,0.388022,5.151195,5.630902,11.170119
5.552000,0.390923,5.182167,5.712492,11.285582
5.554000,0.392827,5.216937,5.803556,11.413320
5.556000,0.394171,5.255016,5.903770,11.552957
5.558000,0.395393,5.295917,6.012342,11.703652
5.560000,0.396919,5.339092,6.128611,11.864622
5.562000,0.399117,5.383877,6.251453,12.034447
5.564000,0.402237,5.429578,6.379580,12.211395
5.566000,0.406403,5.475541,6.511515,12.393458
5.568000,0.411631,5.521240,6.645553,12.578425
5.570000,0.417816,5.565941,6.779965,12.763722
5.572000,0.424827,5.609178,6.912841,12.946846
5.574000,0.432407,5.650325,7.041755,13.124486
5.576000,0.440289,5.689026,7.164565,13.293880
5.578000,0.448165,5.724921,7.279317,13.452403
5.580000,0.455770,5.757796,7.384860,13.598425
5.582000,0.462861,5.787508,7.479723,13.730092
5.584000,0.469277,5.814018,7.563178,13.846474
5.586000,0.474893,5.837357,7.635049,13.947299
5.588000,0.479590,5.857485,7.695288,14.032364
5.590000,0.483349,5.874456,7.744646,14.102451
5.592000,0.486132,5.888289,7.783786,14.158207
5.594000,0.487977,5.898966,7.813764,14.200708
5.596000,0.488901,5.906525,7.835270,14.230695
5.598000,0.488950,5.910942,7.849317,14.249209
5.600000,0.488178,5.912220,7.856430,14.256828
5.602000,0.486644,5.910395,7.857093,14.254132
5.604000,0.484378,5.905535,7.851443,14.241356
5.606000,0.481456,5.897623,7.839649,14.218728
5.608000,0.477944,5.886843,7.821787,14.186574
5.610000,0.473966,5.873246,7.797954,14.145166
5.612000,0.469609,5.856904,7.768261,14.094774
5.614000,0.464979,5.837808,7.732846,14.035632
5.616000,0.460144,5.816006,7.691877,13.968027
5.618000,0.455199,5.791467,7.645553,13.892219
5.620000,0.450208,5.764042,7.594348,13.808598
5.622000,0.445197,5.733392,7.538774,13.717364
5.624000,0.440174,5.699403,7.479365,13.618943
5.626000,0.435158,5.661688,7.416996,13.513843
5.628000,0.430135,5.619882,7.352450,13.402467
5.630000,0.425068,5.573780,7.286631,13.285480
5.632000,0.419916,5.523212,7.220399,13.163527
5.634000,0.414633,5.468205,7.154524,13.037362
5.636000,0.409182,5.408950,7.089662,12.907794
5.638000,0.403544,5.345876,7.026163,12.775584
5.640000,0.397660,5.279683,6.964617,12.641961
5.642000,0.391536,5.211452,6.905243,12.508231
5.644000,0.385136,5.141878,6.848402,12.375417
5.646000,0.378464,5.071861,6.794216,12.244541
5.648000,0.371533,5.002275,6.743003,12.116811
5.650000,0.364379,4.933983,6.695047,11.993409
5.652000,0.357034,4.867733,6.650755,11.875522
5.654000,0.349529,4.804101,6.610594,11.764224
5.656000,0.341910,4.743294,6.574838,11.660042
5.658000,0.334170,4.685894,6.543765,11.563829
5.660000,0.326418,4.631937,6.517726,11.476081
5.662000,0.318678,4.581592,6.496871,11.397141
5.664000,0.311010,4.534602,6.481110,11.326722
5.666000,0.303482,4.491026,6.470376,11.264884
5.668000,0.296180,4.450635,6.464444,11.211259
5.670000,0.289201,4.413171,6.462911,11.165282
5.672000,0.282657,4.378396,6.465376,11.126429
5.674000,0.276687,4.345873,6.471388,11.093948
5.676000,0.271426,4.315318,6.480477,11.067221
5.678000,0.267042,4.286435,6.492239,11.045716
5.680000,0.263689,4.258869,6.506324,11.028883
5.682000,0.261476,4.232283,6.522318,11.016077
5.684000,0.260516,4.206464,6.539809,11.006789
5.686000,0.260834,4.181284,6.558451,11.000569
5.688000,0.262449,4.156645,6.577930,10.997024
5.690000,0.265345,4.132445,6.598031,10.995821
5.692000,0.269369,4.108708,6.618517,10.996594
5.694000,0.274424,4.085418,6.639224,10.999066
5.696000,0.280394,4.062611,6.659873,11.002878
5.698000,0.287198,4.040355,6.680335,11.007888
5.700000,0.294750,4.018662,6.700340,11.013753
5.702000,0.303060,3.997488,6.719671,11.020219
5.704000,0.312131,3.976651,6.738197,11.026979
5.706000,0.322112,3.956033,6.755706,11.033851
5.708000,0.333013,3.935493,6.771848,11.040354
5.710000,0.344906,3.914635,6.786300,11.045842
5.712000,0.357874,3.893211,6.798749,11.049833
5.714000,0.371998,3.870942,6.808775,11.051715
5.716000,0.387310,3.847623,6.815997,11.050930
5.718000,0.403777,3.823077,6.820022,11.046876
5.720000,0.421376,3.797239,6.820647,11.039262
5.722000,0.440025,3.770168,6.817769,11.027963
5.724000,0.459558,3.742079,6.811482,11.013119
5.726000,0.479639,3.713414,6.801990,10.995043
5.728000,0.499913,3.684659,6.789620,10.974192
5.730000,0.519954,3.656427,6.774752,10.951133
5.732000,0.539221,3.629300,6.757893,10.926414
5.734000,0.557119,3.603893,6.739602,10.900615
5.736000,0.572990,3.580960,6.720412,10.874362
5.738000,0.586556,3.560844,6.700683,10.848083
5.740000,0.597523,3.543925,6.680849,10.822297
5.742000,0.605619,3.530509,6.661465,10.797593
5.744000,0.610780,3.520764,6.642759,10.774304
5.746000,0.613082,3.514555,6.624993,10.752630
5.748000,0.612726,3.511750,6.608279,10.732755
5.750000,0.609962,3.512102,6.592772,10.714835
5.752000,0.605102,3.515283,6.578550,10.698935
5.754000,0.598495,3.521012,6.565719,10.685226
5.756000,0.590477,3.528931,6.554380,10.673789
5.758000,0.581340,3.538635,6.544537,10.664512
5.760000,0.571354,3.549731,6.536219,10.657304
5.762000,0.560734,3.561880,6.529466,10.652080
5.764000,0.549765,3.574793,6.524277,10.648835
5.766000,0.538671,3.588222,6.520664,10.647557
5.768000,0.527675,3.601949,6.518637,10.648261
5.770000,0.516947,3.615736,6.518130,10.650813
5.772000,0.506625,3.629425,6.519100,10.655151
5.774000,0.496831,3.642936,6.521544,10.661311
5.776000,0.487701,3.656061,6.525442,10.669204
5.778000,0.479342,3.668673,6.530742,10.678758
5.780000,0.471831,3.680674,6.537387,10.689892
5.782000,0.465239,3.691944,6.545337,10.702519
5.784000,0.459606,3.702418,6.554536,10.716560
5.786000,0.455006,3.711961,6.564958,10.731925
5.788000,0.451451,3.720538,6.576549,10.748538
5.790000,0.448981,3.728081,6.589290,10.766352
5.792000,0.447602,3.734538,6.603146,10.785286
5.794000,0.447320,3.739980,6.618052,10.805352
5.796000,0.448148,3.744497,6.633974,10.826619
5.798000,0.450109,3.748208,6.650910,10.849227
5.800000,0.453228,3.751268,6.668910,10.873405
5.802000,0.457529,3.753963,6.688011,10.899503
5.804000,0.463027,3.756635,6.708263,10.927926
5.806000,0.469702,3.759766,6.729746,10.959215
5.808000,0.477499,3.763946,6.752646,10.994091
5.810000,0.486317,3.770011,6.777135,11.033463
5.812000,0.496035,3.778612,6.803366,11.078012
5.814000,0.506431,3.790923,6.831611,11.128965
5.816000,0.517271,3.807991,6.861978,11.187240
5.818000,0.528219,3.831277,6.894778,11.254275
5.820000,0.538952,3.862045,6.930207,11.331204
5.822000,0.549153,3.901478,6.968354,11.418985
5.824000,0.558545,3.950351,7.009183,11.518080
5.826000,0.566907,4.008661,7.052485,11.628052
5.828000,0.574137,4.075723,7.097903,11.747764
5.830000,0.580159,4.150291,7.144864,11.875314
5.832000,0.584985,4.230566,7.192798,12.008348
5.834000,0.588702,4.314337,7.240974,12.144013
5.836000,0.591371,4.399061,7.288538,12.278970
5.838000,0.593049,4.482553,7.334727,12.410329
5.840000,0.593756,4.562845,7.378746,12.535346
5.842000,0.593511,4.638093,7.419961,12.651565
5.844000,0.592310,4.706815,7.457777,12.756901
5.846000,0.590188,4.767907,7.491842,12.849937
5.848000,0.587128,4.820926,7.521992,12.930047
5.850000,0.583145,4.865701,7.548199,12.997046
5.852000,0.578295,4.901619,7.570542,13.050457
5.854000,0.572669,4.928693,7.589216,13.090577
5.856000,0.566384,4.947131,7.604553,13.118068
5.858000,0.559531,4.957189,7.616968,13.133688
5.860000,0.552222,4.959077,7.626853,13.138152
5.862000,0.544587,4.953033,7.634660,13.132280
5.864000,0.536755,4.939517,7.640792,13.117063
5.866000,0.528864,4.918923,7.645687,13.093474
5.868000,0.520976,4.891655,7.649688,13.062318
5.870000,0.513160,4.858194,7.653123,13.024477
5.872000,0.505484,4.819071,7.656295,12.980850
5.874000,0.497955,4.774694,7.659335,12.931983
5.876000,0.490554,4.725552,7.662531,12.878637
5.878000,0.483260,4.672175,7.666182,12.821617
5.880000,0.476002,4.614797,7.670356,12.761155
5.882000,0.468711,4.554136,7.675138,12.697985
5.884000,0.461288,4.490940,7.680551,12.632779
5.886000,0.453657,4.425818,7.686646,12.566121
5.888000,0.445724,4.359674,7.693418,12.498817
5.890000,0.437357,4.293480,7.700704,12.431541
5.892000,0.428465,4.228313,7.708350,12.365128
5.894000,0.418949,4.165886,7.716059,12.300894
5.896000,0.408648,4.107817,7.723650,12.240114
5.898000,0.397392,4.055518,7.730893,12.183803
5.900000,0.384947,4.011063,7.737563,12.133573
5.902000,0.371195,3.975666,7.743502,12.090364
5.904000,0.356096,3.950089,7.748763,12.054948
5.906000,0.339695,3.934377,7.753493,12.027566
5.908000,0.322170,3.928139,7.757976,12.008285
5.910000,0.303824,3.930343,7.762377,11.996544
5.912000,0.285049,3.939430,7.767174,11.991653
5.914000,0.266322,3.953605,7.772802,11.992729
5.916000,0.248115,3.971045,7.779582,11.998743
5.918000,0.230879,3.990095,7.787744,12.008718
5.920000,0.214983,4.009244,7.797487,12.021714
5.922000,0.200681,4.027480,7.808905,12.037066
5.924000,0.188110,4.043884,7.822027,12.054021
5.926000,0.177364,4.057967,7.836819,12.072150
5.928000,0.168450,4.069572,7.853207,12.091230
5.930000,0.161338,4.078708,7.870844,12.110889
5.932000,0.155898,4.085593,7.889691,12.131182
5.934000,0.151935,4.090380,7.909700,12.152015
5.936000,0.149257,4.093427,7.930856,12.173539
5.938000,0.147677,4.095099,7.953126,12.195902
5.940000,0.146959,4.095660,7.976656,12.219275
5.942000,0.146948,4.095412,8.001576,12.243936
5.944000,0.147478,4.094582,8.027979,12.270039
5.946000,0.148368,4.093417,8.056024,12.297809
5.948000,0.149489,4.092079,8.085990,12.327558
5.950000,0.150723,4.090834,8.118150,12.359707
5.952000,0.151989,4.089743,8.152785,12.394518
5.954000,0.153214,4.088970,8.190243,12.432426
5.956000,0.154333,4.088625,8.230730,12.473688
5.958000,0.155319,4.088778,8.274561,12.518657
5.960000,0.156167,4.089480,8.322073,12.567720
5.962000,0.156880,4.090813,8.373490,12.621183
5.964000,0.157486,4.092775,8.429265,12.679527
5.966000,0.158042,4.095398,8.489758,12.743199
5.968000,0.158621,4.098559,8.555239,12.812419
5.970000,0.159312,4.102195,8.625854,12.887361
5.972000,0.160240,4.106151,8.701743,12.968134
5.974000,0.161536,4.110274,8.783157,13.054967
5.976000,0.163352,4.114300,8.869765,13.147417
5.978000,0.165828,4.117941,8.961218,13.244987
5.980000,0.169119,4.120863,9.056835,13.346817
5.982000,0.173358,4.122813,9.156161,13.452332
5.984000,0.178627,4.123330,9.257986,13.559944
5.986000,0.184985,4.122071,9.360956,13.668012
5.988000,0.192421,4.118760,9.463820,13.775000
5.990000,0.200905,4.113215,9.565420,13.879539
5.992000,0.210337,4.105303,9.664787,13.980426
5.994000,0.220591,4.095119,9.760778,14.076488
5.996000,0.231511,4.082807,9.852725,14.167043
5.998000,0.242926,4.068529,9.940577,14.252032
6.000000,0.254631,4.052629,10.023898,14.331158
6.002000,0.266429,4.035446,10.102666,14.404541
6.004000,0.278097,4.017315,10.176978,14.472390
6.006000,0.289433,3.998488,10.247149,14.535071
6.008000,0.300244,3.979262,10.313457,14.592962
6.010000,0.310365,3.959819,10.376356,14.646540
6.012000,0.319663,3.940275,10.436195,14.696133
6.014000,0.328089,3.920685,10.493349,14.742123
6.016000,0.335661,3.901151,10.548076,14.784887
6.018000,0.342437,3.881809,10.600457,14.824704
6.020000,0.348555,3.862637,10.650553,14.861744
6.022000,0.354212,3.843685,10.698208,14.896105
6.024000,0.359585,3.825034,10.743028,14.927647
6.026000,0.364948,3.806758,10.784507,14.956213
6.028000,0.370541,3.789037,10.822077,14.981654
6.030000,0.376570,3.772169,10.855066,15.003806
6.032000,0.383182,3.756493,10.882860,15.022535
6.034000,0.390465,3.742521,10.904966,15.037953
6.036000,0.398441,3.730868,10.920960,15.050268
6.038000,0.407054,3.722143,10.930504,15.059701
6.040000,0.416215,3.717137,10.933512,15.066863
6.042000,0.425703,3.716613,10.930098,15.072414
6.044000,0.435280,3.721185,10.920615,15.077080
6.046000,0.444654,3.731279,10.905452,15.081385
6.048000,0.453466,3.747063,10.885222,15.085750
6.050000,0.461344,3.768381,10.860584,15.090310
6.052000,0.468000,3.794906,10.832209,15.095115
6.054000,0.473012,3.825873,10.800740,15.099625
6.056000,0.476139,3.860528,10.766860,15.103527
6.058000,0.477139,3.898084,10.731170,15.106394
6.060000,0.475857,3.937763,10.694355,15.107976
6.062000,0.472180,3.978905,10.656962,15.108047
6.064000,0.466164,4.020829,10.619462,15.106454
6.066000,0.457973,4.063088,10.582331,15.103392
6.068000,0.447875,4.105339,10.546163,15.099377
6.070000,0.436215,4.147266,10.511336,15.094816
6.072000,0.423416,4.188709,10.478365,15.090489
6.074000,0.409896,4.229341,10.447844,15.087081
6.076000,0.396101,4.268744,10.420371,15.085216
6.078000,0.382380,4.306672,10.396535,15.085586
6.080000,0.369043,4.342560,10.377000,15.088603
6.082000,0.356388,4.375986,10.362488,15.094862
6.084000,0.344544,4.406441,10.353552,15.104537
6.086000,0.333639,4.433472,10.350623,15.117735
6.088000,0.323843,4.456757,10.354070,15.134670
6.090000,0.315096,4.476041,10.363934,15.155071
6.092000,0.307490,4.491230,10.380225,15.178945
6.094000,0.300957,4.502195,10.402343,15.205496
6.096000,0.295499,4.509269,10.429870,15.234638
6.098000,0.291049,4.512570,10.461816,15.265435
6.100000,0.287529,4.512381,10.497181,15.297090
6.102000,0.284852,4.509151,10.534978,15.328980
6.104000,0.282925,4.503192,10.574262,15.360380
6.106000,0.281607,4.495034,10.613822,15.390463
6.108000,0.280771,4.485072,10.652843,15.418687
6.110000,0.280258,4.473660,10.690191,15.444109
6.112000,0.279954,4.461083,10.725369,15.466405
6.114000,0.279809,4.447269,10.757244,15.484322
6.116000,0.279786,4.432639,10.785424,15.497850
6.118000,0.279805,4.418077,10.811272,15.509154
6.120000,0.279773,4.404156,10.835212,15.519141
6.122000,0.279734,4.391234,10.858406,15.529374
6.124000,0.279775,4.379588,10.882203,15.541566
6.126000,0.280021,4.369389,10.907958,15.557368
6.128000,0.280573,4.360884,10.937101,15.578558
6.130000,0.281487,4.354357,10.970730,15.606574
6.132000,0.282835,4.349947,11.009997,15.642778
6.134000,0.284585,4.347804,11.055746,15.688135
6.136000,0.286656,4.348038,11.108513,15.743207
6.138000,0.288950,4.350702,11.168552,15.808204
6.140000,0.291323,4.355888,11.235598,15.882810
6.142000,0.293712,4.363410,11.309680,15.966802
6.144000,0.295973,4.373217,11.390899,16.060089
6.146000,0.298024,4.385246,11.478921,16.162191
6.148000,0.299839,4.399371,11.573555,16.272766
6.150000,0.301431,4.415387,11.674708,16.391525
6.152000,0.302839,4.433324,11.782174,16.518337
6.154000,0.304103,4.453103,11.895836,16.653042
6.156000,0.305327,4.474733,12.015647,16.795706
6.158000,0.306553,4.498118,12.141227,16.945897
6.160000,0.307861,4.523180,12.272422,17.103463
6.162000,0.309334,4.549950,12.409052,17.268336
6.164000,0.311043,4.578346,12.550594,17.439983
6.166000,0.313052,4.608222,12.696394,17.617668
6.168000,0.315427,4.639177,12.845551,17.800155
6.170000,0.318213,4.670822,12.997405,17.986440
6.172000,0.321435,4.702533,13.150999,18.174967
6.174000,0.325080,4.733460,13.305348,18.363888
6.176000,0.329122,4.762352,13.458888,18.550363
6.178000,0.333543,4.788025,13.610145,18.731713
6.180000,0.338302,4.809287,13.757480,18.905069
6.182000,0.343401,4.825212,13.899262,19.067874
6.184000,0.348910,4.835284,14.033743,19.217937
