Time (ps),MSD_x (Å²),MSD_y (Å²),MSD_z (Å²),MSD_total (Å²)
13.152000,27.497479,7.978902,62.105421,97.581803
13.154000,27.361430,8.060922,62.113821,97.536173
13.156000,27.225966,8.140158,62.100707,97.466831
13.158000,27.091725,8.216258,62.065907,97.373890
13.160000,26.959661,8.289198,62.010337,97.259196
13.162000,26.830492,8.358806,61.935234,97.124533
13.164000,26.706348,8.425364,61.843561,96.975273
13.166000,26.589552,8.488996,61.738731,96.817279
13.168000,26.482630,8.549753,61.624917,96.657300
13.170000,26.388376,8.607658,61.507012,96.503046
13.172000,26.310136,8.662788,61.390506,96.363430
13.174000,26.251205,8.715264,61.281137,96.247607
13.176000,26.214770,8.765056,61.183839,96.163665
13.178000,26.203521,8.812250,61.103073,96.118844
13.180000,26.219536,8.856942,61.042552,96.119030
13.182000,26.263911,8.899239,61.003980,96.167130
13.184000,26.336908,8.939373,60.987856,96.264137
13.186000,26.437912,8.977539,60.993436,96.408887
13.188000,26.565611,9.013950,61.018546,96.598108
13.190000,26.718313,9.048846,61.060021,96.827180
13.192000,26.894008,9.082515,61.114604,97.091127
13.194000,27.090663,9.115193,61.178795,97.384651
13.196000,27.306450,9.147229,61.250284,97.703964
13.198000,27.539989,9.178995,61.327188,98.046171
13.200000,27.789952,9.210750,61.408870,98.409572
13.202000,28.055537,9.242504,61.494831,98.792872
13.204000,28.336357,9.274597,61.586273,99.197227
13.206000,28.631721,9.307218,61.684567,99.623506
13.208000,28.941216,9.340446,61.791537,100.073199
13.210000,29.264063,9.374185,61.908878,100.547125
13.212000,29.599423,9.408234,62.037888,101.045545
13.214000,29.946019,9.442432,62.178676,101.567127
13.216000,30.301220,9.476345,62.329829,102.107394
13.218000,30.661879,9.509473,62.488407,102.659759
13.220000,31.023884,9.541017,62.649926,103.214828
13.222000,31.382422,9.570095,62.808537,103.761054
13.224000,31.731815,9.595737,62.958170,104.285722
13.226000,32.066404,9.617152,63.093255,104.776811
13.228000,32.381158,9.633672,63.209542,105.224372
13.230000,32.671887,9.644802,63.304322,105.621011
13.232000,32.936019,9.650315,63.377126,105.963460
13.234000,33.171101,9.650145,63.429487,106.250734
13.236000,33.376486,9.644474,63.463927,106.484887
13.238000,33.552181,9.633589,63.483273,106.669043
13.240000,33.698393,9.617893,63.491172,106.807459
13.242000,33.815781,9.598061,63.491035,106.904877
13.244000,33.905310,9.574895,63.486631,106.966835
13.246000,33.968136,9.549161,63.481231,106.998529
13.248000,34.005330,9.521867,63.477891,107.005088
13.250000,34.017885,9.493991,63.479609,106.991485
13.252000,34.006778,9.466697,63.489642,106.963118
13.254000,33.972989,9.441099,63.510921,106.925010
13.256000,33.917175,9.418225,63.546481,106.881880
13.258000,33.839786,9.399183,63.599062,106.838030
13.260000,33.741078,9.384959,63.670413,106.796451
13.262000,33.621508,9.376523,63.761699,106.759729
13.264000,33.481556,9.374763,63.872835,106.729154
13.266000,33.321674,9.380487,64.002783,106.704943
13.268000,33.142320,9.394069,64.148800,106.685188
13.270000,32.944115,9.415807,64.307239,106.667161
13.272000,32.727981,9.445705,64.472899,106.646584
13.274000,32.495227,9.483350,64.639617,106.618195
13.276000,32.247218,9.528052,64.800580,106.575850
13.278000,31.985926,9.578762,64.947841,106.512528
13.280000,31.713220,9.633810,65.072936,106.419966
13.282000,31.432103,9.691756,65.166349,106.290208
13.284000,31.144187,9.750973,65.219780,106.114939
13.286000,30.852502,9.809244,65.224707,105.886453
13.288000,30.559212,9.864787,65.174784,105.598783
13.290000,30.266555,9.916052,65.066398,105.249005
13.292000,29.976936,9.961376,64.898173,104.836485
13.294000,29.692530,9.999666,64.671740,104.363936
13.296000,29.415929,10.029867,64.391163,103.836960
13.298000,29.150047,10.051408,64.062732,103.264187
13.300000,28.897925,10.063107,63.692939,102.653971
13.302000,28.662137,10.064350,63.288042,102.014528
13.304000,28.445518,10.054737,62.854188,101.354444
13.306000,28.249426,10.034503,62.397774,100.681702
13.308000,28.074241,10.003836,61.922988,100.001066
13.310000,27.920195,9.963209,61.433731,99.317135
13.312000,27.786479,9.913560,60.933226,98.633265
13.314000,27.671917,9.856049,60.426243,97.954208
13.316000,27.574432,9.792270,59.916037,97.282739
13.318000,27.491769,9.723674,59.407381,96.622825
13.320000,27.421883,9.652402,58.902789,95.977073
13.322000,27.363054,9.580280,58.406919,95.350253
13.324000,27.314407,9.509446,57.922626,94.746480
13.326000,27.275383,9.441618,57.453514,94.170516
13.328000,27.246261,9.378273,57.003108,93.627643
13.330000,27.228105,9.320352,56.575167,93.123624
13.332000,27.222881,9.268746,56.173457,92.665083
13.334000,27.232806,9.223786,55.801190,92.257782
13.336000,27.260233,9.185513,55.460603,91.906348
13.338000,27.307633,9.153654,55.154315,91.615602
13.340000,27.377394,9.127644,54.884716,91.389753
13.342000,27.470998,9.106814,54.652673,91.230486
13.344000,27.588818,9.090263,54.457979,91.137060
13.346000,27.729983,9.076874,54.299964,91.106821
13.348000,27.892723,9.065525,54.177300,91.135548
13.350000,28.074189,9.055192,54.087666,91.217046
13.352000,28.270718,9.044651,54.029256,91.344625
13.354000,28.478556,9.032871,54.000599,91.512025
13.356000,28.693661,9.018777,54.000409,91.712847
13.358000,28.911880,9.001418,54.027738,91.941036
13.360000,29.129147,8.979896,54.082377,92.191420
13.362000,29.343039,8.953678,54.164236,92.460953
13.364000,29.549497,8.922113,54.274180,92.745790
13.366000,29.745875,8.884596,54.413896,93.044367
13.368000,29.929536,8.840998,54.584194,93.354728
13.370000,30.097929,8.790919,54.785794,93.674642
13.372000,30.249381,8.734272,55.019461,94.003114
13.374000,30.381658,8.671128,55.284613,94.337399
13.376000,30.493697,8.601557,55.579791,94.675044
13.378000,30.585473,8.525902,55.903158,95.014533
13.380000,30.656857,8.444544,56.250363,95.351765
13.382000,30.708802,8.358346,56.616541,95.683689
13.384000,30.742843,8.268246,56.996119,96.007209
13.386000,30.761375,8.175453,57.381319,96.318146
13.388000,30.767203,8.081223,57.763559,96.611984
13.390000,30.763319,7.987220,58.135333,96.885871
13.392000,30.753116,7.895056,58.488473,97.136646
13.394000,30.739994,7.806780,58.814823,97.361597
13.396000,30.727185,7.723704,59.108152,97.559041
13.398000,30.717115,7.648021,59.363482,97.728618
13.400000,30.711715,7.581437,59.576841,97.869994
13.402000,30.711781,7.525553,59.746477,97.983810
13.404000,30.717479,7.480995,59.872675,98.071149
13.406000,30.727673,7.449235,59.957007,98.133915
13.408000,30.740629,7.430717,60.002576,98.173922
13.410000,30.754460,7.425548,60.013382,98.193390
13.412000,30.767220,7.433493,59.994046,98.194758
13.414000,30.776569,7.453902,59.949120,98.179590
13.416000,30.780456,7.485849,59.883038,98.149343
13.418000,30.776896,7.528119,59.800017,98.105032
13.420000,30.764465,7.579262,59.703916,98.047644
13.422000,30.741339,7.637861,59.597858,97.977058
13.424000,30.706481,7.702362,59.484536,97.893379
13.426000,30.657985,7.771433,59.366070,97.795488
13.428000,30.594494,7.843538,59.243884,97.681917
13.430000,30.514433,7.917339,59.118989,97.550762
13.432000,30.416406,7.991492,58.991742,97.399641
13.434000,30.298868,8.064794,58.862268,97.225930
13.436000,30.159888,8.135582,58.729876,97.025346
13.438000,29.999241,8.203238,58.593831,96.796310
13.440000,29.816324,8.266521,58.452853,96.535698
13.442000,29.610398,8.324357,58.305954,96.240709
13.444000,29.381523,8.375685,58.152574,95.909782
13.446000,29.130633,8.419869,57.992385,95.542888
13.448000,28.860107,8.456122,57.825348,95.141577
13.450000,28.573622,8.483968,57.652786,94.710375
13.452000,28.276729,8.503442,57.478139,94.258310
13.454000,27.977848,8.514912,57.306891,93.799651
13.456000,27.686348,8.519111,57.146758,93.352217
13.458000,27.413904,8.516974,57.008521,92.939399
13.460000,27.174379,8.509878,56.906594,92.590850
13.462000,26.979553,8.499924,56.855945,92.335423
13.464000,26.837941,8.489182,56.868911,92.196034
13.466000,26.753326,8.479802,56.953578,92.186706
13.468000,26.723396,8.473976,57.111083,92.308455
13.470000,26.740555,8.474002,57.335283,92.549839
13.472000,26.794367,8.482458,57.615303,92.892128
13.474000,26.873501,8.501546,57.937816,93.312862
13.476000,26.968260,8.532970,58.289537,93.790767
13.478000,27.070491,8.578504,58.658474,94.307469
13.480000,27.174990,8.638524,59.035169,94.848683
13.482000,27.278063,8.712437,59.411137,95.401638
13.484000,27.378145,8.798463,59.778991,95.955599
13.486000,27.475196,8.893990,60.133325,96.502511
13.488000,27.569736,8.995575,60.466972,97.032283
13.490000,27.663536,9.099128,60.775091,97.537755
13.492000,27.758567,9.200298,61.051949,98.010814
13.494000,27.857445,9.294721,61.293739,98.445906
13.496000,27.962549,9.377882,61.496977,98.837408
13.498000,28.075904,9.446144,61.659340,99.181389
13.500000,28.198519,9.496598,61.779307,99.474424
13.502000,28.330794,9.526822,61.855975,99.713591
13.504000,28.471819,9.536047,61.890233,99.898100
13.506000,28.619403,9.525098,61.883776,100.028276
13.508000,28.770015,9.496074,61.838351,100.104441
13.510000,28.918882,9.452797,61.757264,100.128943
13.512000,29.060537,9.400461,61.643141,100.104139
13.514000,29.189526,9.344936,61.498654,100.033116
13.516000,29.300675,9.292617,61.326414,99.919706
13.518000,29.389330,9.250411,61.128409,99.768150
13.520000,29.452206,9.223777,60.907148,99.583131
13.522000,29.487593,9.216945,60.665399,99.369937
13.524000,29.495425,9.231876,60.406206,99.133507
13.526000,29.476491,9.268547,60.133311,98.878349
13.528000,29.432509,9.324605,59.851235,98.608349
13.530000,29.365074,9.395919,59.564588,98.325581
13.532000,29.276016,9.477285,59.280170,98.033471
13.534000,29.167165,9.562667,59.003428,97.733261
13.536000,29.040002,9.646751,58.738906,97.425659
13.538000,28.895977,9.724537,58.490134,97.110648
13.540000,28.736544,9.792200,58.258638,96.787381
13.542000,28.563574,9.846855,58.046060,96.456488
13.544000,28.379743,9.886491,57.852385,96.118619
13.546000,28.188340,9.909944,57.677506,95.775790
13.548000,27.992982,9.917326,57.520360,95.430669
13.550000,27.797784,9.909340,57.380805,95.087930
13.552000,27.607008,9.887337,57.259386,94.753731
13.554000,27.425244,9.853174,57.157859,94.436277
13.556000,27.256421,9.808919,57.078713,94.144053
13.558000,27.103446,9.756828,57.025271,93.885546
13.560000,26.968895,9.699260,57.002396,93.670552
13.562000,26.853876,9.638338,57.014847,93.507062
13.564000,26.758535,9.575993,57.067468,93.401995
13.566000,26.681860,9.513993,57.164468,93.360321
13.568000,26.622021,9.453523,57.308048,93.383592
13.570000,26.576293,9.395309,57.499176,93.470779
13.572000,26.541844,9.339799,57.737010,93.618654
13.574000,26.515556,9.287154,58.017676,93.820386
13.576000,26.494418,9.237486,58.336514,94.068419
13.578000,26.475485,9.190967,58.685788,94.352241
13.580000,26.455927,9.148160,59.056419,94.660507
13.582000,26.433510,9.109908,59.439551,94.982969
13.584000,26.406117,9.077576,59.824863,95.308555
13.586000,26.371972,9.052632,60.203381,95.627985
13.588000,26.329976,9.036809,60.567100,95.933884
13.590000,26.279140,9.032411,60.907730,96.219281
13.592000,26.219025,9.041069,61.219221,96.479314
13.594000,26.149920,9.064078,61.495610,96.709608
13.596000,26.072415,9.101912,61.733193,96.907520
13.598000,25.987790,9.154051,61.930049,97.071890
13.600000,25.898148,9.219100,62.083540,97.200789
13.602000,25.806251,9.294708,62.192135,97.293095
13.604000,25.715163,9.377720,62.255493,97.348377
13.606000,25.628293,9.464368,62.273435,97.366096
13.608000,25.549294,9.550553,62.245200,97.345046
13.610000,25.481849,9.631421,62.170276,97.283546
13.612000,25.429283,9.702439,62.047903,97.179626
13.614000,25.394414,9.759425,61.877767,97.031607
13.616000,25.379187,9.798853,61.659747,96.837787
13.618000,25.384442,9.818438,61.394208,96.597087
13.620000,25.410182,9.816453,61.083349,96.309984
13.622000,25.455335,9.793016,60.730417,95.978768
13.624000,25.518212,9.749636,60.339415,95.607264
13.626000,25.596522,9.689376,59.915791,95.201689
13.628000,25.687929,9.616378,59.465962,94.770269
13.630000,25.790523,9.535403,58.996714,94.322640
13.632000,25.902944,9.451542,58.515117,93.869603
13.634000,26.024992,9.369755,58.028000,93.422746
13.636000,26.157438,9.294739,57.541383,92.993559
13.638000,26.302009,9.230519,57.059495,92.592023
13.640000,26.461149,9.180329,56.588181,92.229659
13.642000,26.637477,9.146750,56.129778,91.914005
13.644000,26.833501,9.130897,55.685055,91.649452
13.646000,27.050247,9.132990,55.255697,91.438934
13.648000,27.287583,9.152151,54.841617,91.281351
13.650000,27.544014,9.186577,54.441343,91.171934
13.652000,27.815358,9.233766,54.054531,91.103654
13.654000,28.096841,9.290793,53.680056,91.067690
13.656000,28.381741,9.354359,53.317291,91.053391
13.658000,28.661992,9.421173,52.966627,91.049792
13.660000,28.929476,9.488219,52.628055,91.045751
13.662000,29.173796,9.552743,52.301506,91.028045
13.664000,29.384907,9.612028,51.986827,90.983762
13.666000,29.553073,9.663563,51.684425,90.901061
13.668000,29.670054,9.705082,51.393852,90.768988
13.670000,29.730132,9.734834,51.115058,90.580024
13.672000,29.732381,9.752516,50.846131,90.331027
13.674000,29.679393,9.758018,50.586092,90.023503
13.676000,29.577344,9.751367,50.335223,89.663933
13.678000,29.434588,9.733327,50.093351,89.261266
13.680000,29.260390,9.705083,49.860660,88.826134
13.682000,29.065315,9.667800,49.638357,88.371472
13.684000,28.859277,9.622665,49.427847,87.909788
13.686000,28.651944,9.570677,49.230098,87.452719
13.688000,28.452120,9.512793,49.047607,87.012520
13.690000,28.269745,9.450173,48.882517,86.602434
13.692000,28.111976,9.383895,48.735750,86.231621
13.694000,27.986463,9.315129,48.608847,85.910438
13.696000,27.897743,9.244780,48.501975,85.644498
13.698000,27.847548,9.173649,48.414059,85.435256
13.700000,27.835114,9.102518,48.342860,85.280492
13.702000,27.856698,9.031980,48.285655,85.174333
13.704000,27.907131,8.962530,48.240174,85.109835
13.706000,27.980352,8.894452,48.202863,85.077667
13.708000,28.070436,8.827964,48.170789,85.069188
13.710000,28.171672,8.763028,48.141827,85.076527
13.712000,28.279363,8.699387,48.114258,85.093008
13.714000,28.389015,8.637062,48.086883,85.112960
13.716000,28.497311,8.575675,48.059766,85.132752
13.718000,28.602138,8.514926,48.033158,85.150221
13.720000,28.701748,8.454499,48.007181,85.163427
13.722000,28.794854,8.393966,47.982016,85.170836
13.724000,28.880395,8.333316,47.958896,85.172607
13.726000,28.957481,8.272666,47.939166,85.169313
13.728000,29.025182,8.212182,47.924055,85.161420
13.730000,29.082879,8.151976,47.914888,85.149743
13.732000,29.129405,8.092602,47.913306,85.135314
13.734000,29.164044,8.034631,47.921011,85.119686
13.736000,29.185618,7.978654,47.939583,85.103856
13.738000,29.193025,7.925167,47.970713,85.088905
13.740000,29.185477,7.874517,48.016071,85.076065
13.742000,29.161918,7.827177,48.077089,85.066184
13.744000,29.121755,7.783433,48.154660,85.059848
13.746000,29.064626,7.743579,48.249293,85.057498
13.748000,28.990688,7.707950,48.360333,85.058971
13.750000,28.900474,7.677105,48.485950,85.063530
13.752000,28.794941,7.652069,48.622928,85.069939
13.754000,28.675520,7.634638,48.765512,85.075670
13.756000,28.544202,7.627652,48.905790,85.077644
13.758000,28.403185,7.635435,49.033107,85.071727
13.760000,28.254713,7.663498,49.135003,85.053214
13.762000,28.100737,7.717960,49.199615,85.018311
13.764000,27.942996,7.805168,49.215987,84.964151
13.766000,27.782569,7.930353,49.177195,84.890116
13.768000,27.620367,8.095539,49.081641,84.797547
13.770000,27.456664,8.299417,48.934597,84.690679
13.772000,27.292630,8.537431,48.744436,84.574497
13.774000,27.130294,8.802457,48.520615,84.453366
13.776000,26.972730,9.085522,48.272363,84.330615
13.778000,26.824228,9.377198,48.006783,84.208209
13.780000,26.689906,9.668253,47.728914,84.087074
13.782000,26.575319,9.950488,47.442139,83.967946
13.784000,26.486438,10.216603,47.148697,83.851738
13.786000,26.428760,10.461368,46.850059,83.740187
13.788000,26.406919,10.681464,46.547619,83.636002
13.790000,26.423966,10.874796,46.242354,83.541116
13.792000,26.481213,11.041087,45.934924,83.457224
13.794000,26.578299,11.180476,45.626985,83.385760
13.796000,26.712343,11.294292,45.319571,83.326205
13.798000,26.879019,11.384264,45.013862,83.277145
13.800000,27.072309,11.452102,44.710929,83.235340
13.802000,27.285126,11.499573,44.411012,83.195711
13.804000,27.509088,11.528164,44.114137,83.151389
13.806000,27.735520,11.539313,43.819860,83.094693
13.808000,27.956222,11.534551,43.527762,83.018535
13.810000,28.162349,11.515218,43.236986,82.914553
13.812000,28.347189,11.482555,42.945664,82.775407
13.814000,28.501580,11.437631,42.651209,82.590421
13.816000,28.617477,11.381603,42.351970,82.351051
13.818000,28.690055,11.315739,42.045815,82.051610
13.820000,28.717261,11.241650,41.731472,81.690383
13.822000,28.700056,11.160940,41.408390,81.269387
13.824000,28.642480,11.075780,41.077388,80.795648
13.826000,28.551864,10.988439,40.740531,80.280835
13.828000,28.437737,10.901274,40.400965,79.739976
13.830000,28.310820,10.817088,40.062967,79.190875
13.832000,28.182245,10.738508,39.731167,78.651920
13.834000,28.063172,10.668033,39.409703,78.140908
13.836000,27.963138,10.607776,39.101482,77.672396
13.838000,27.892001,10.559688,38.809068,77.260757
13.840000,27.858835,10.524901,38.534138,76.917874
13.842000,27.870332,10.504179,38.277710,76.652222
13.844000,27.929480,10.497500,38.039078,76.466057
13.846000,28.036787,10.504235,37.817518,76.358541
13.848000,28.189754,10.523303,37.611627,76.324685
13.850000,28.383228,10.553483,37.419979,76.356690
13.852000,28.610127,10.593186,37.241190,76.444503
13.854000,28.862050,10.640964,37.074335,76.577350
13.856000,29.129625,10.695409,36.918536,76.743569
13.858000,29.403064,10.755121,36.773470,76.931655
13.860000,29.672158,10.818607,36.638685,77.129450
13.862000,29.927668,10.884836,36.513323,77.325826
13.864000,30.160080,10.952267,36.396020,77.508368
13.866000,30.361305,11.019355,36.284575,77.665234
13.868000,30.524074,11.084561,36.176179,77.784814
13.870000,30.642400,11.146555,36.067804,77.856758
13.872000,30.711930,11.204196,35.956548,77.872675
13.874000,30.730333,11.256533,35.839232,77.826098
13.876000,30.697069,11.303182,35.713240,77.713490
13.878000,30.613990,11.344502,35.577116,77.535608
13.880000,30.484638,11.381545,35.430089,77.296272
13.882000,30.314547,11.415967,35.273256,77.003770
13.884000,30.109953,11.449800,35.108461,76.668214
13.886000,29.878191,11.485382,34.938653,76.302226
13.888000,29.627111,11.524904,34.767187,75.919202
13.890000,29.365517,11.570228,34.598135,75.533879
13.892000,29.101312,11.622768,34.434926,75.159007
13.894000,28.842449,11.683251,34.280464,74.806164
13.896000,28.595923,11.751807,34.137377,74.485107
13.898000,28.366643,11.827945,34.007703,74.202290
13.900000,28.159310,11.910565,33.892728,73.962603
13.902000,27.976898,11.998006,33.793345,73.768249
13.904000,27.820036,12.087825,33.710348,73.618210
13.906000,27.689621,12.176507,33.645841,73.511969
13.908000,27.585383,12.260746,33.600365,73.446494
13.910000,27.507071,12.336273,33.575263,73.418607
13.912000,27.453189,12.399629,33.571747,73.424565
13.914000,27.422310,12.447926,33.590907,73.461143
13.916000,27.412944,12.479737,33.633503,73.526183
13.918000,27.423816,12.494769,33.699851,73.618436
13.920000,27.453554,12.494053,33.789475,73.737082
13.922000,27.500985,12.480077,33.901528,73.882589
13.924000,27.564995,12.456196,34.034576,74.055766
13.926000,27.644169,12.426175,34.187107,74.257451
13.928000,27.737302,12.393822,34.357635,74.488758
13.930000,27.843014,12.362662,34.544524,74.750200
13.932000,27.959638,12.335649,34.746140,75.041428
13.934000,28.085366,12.314834,34.960748,75.360948
13.936000,28.218338,12.301722,35.186919,75.706979
13.938000,28.356252,12.297730,35.423132,76.077113
13.940000,28.496898,12.303430,35.667955,76.468283
13.942000,28.638398,12.319476,35.920705,76.878579
13.944000,28.777728,12.345597,36.178708,77.302033
13.946000,28.912241,12.381343,36.440176,77.733761
13.948000,29.039924,12.426329,36.702931,78.169184
13.950000,29.158479,12.479721,36.964659,78.602859
13.952000,29.265977,12.540402,37.223176,79.029555
13.954000,29.360816,12.607209,37.476472,79.444497
13.956000,29.441092,12.678768,37.721523,79.841383
13.958000,29.504907,12.753653,37.955615,80.214175
13.960000,29.550567,12.830398,38.175893,80.556857
13.962000,29.576533,12.907555,38.379478,80.863565
13.964000,29.581742,12.983955,38.563848,81.129546
13.966000,29.565518,13.058701,38.726985,81.351204
13.968000,29.527504,13.131152,38.866686,81.525342
13.970000,29.467797,13.200996,38.981584,81.650376
13.972000,29.386987,13.268182,39.070802,81.725972
13.974000,29.286121,13.332953,39.134080,81.753153
13.976000,29.166765,13.395845,39.172027,81.734637
13.978000,29.030772,13.457646,39.186222,81.674641
13.980000,28.880334,13.519167,39.178610,81.578111
13.982000,28.717649,13.581193,39.151545,81.450387
13.984000,28.545564,13.644494,39.108028,81.298085
13.986000,28.366234,13.709643,39.051464,81.127341
13.988000,28.182214,13.777106,38.985240,80.944560
13.990000,27.995543,13.846997,38.912554,80.755093
13.992000,27.808003,13.919560,38.836517,80.564080
13.994000,27.620623,13.994921,38.759884,80.375428
13.996000,27.434789,14.072831,38.685597,80.193217
13.998000,27.250465,14.153337,38.615953,80.019755
14.000000,27.068611,14.235560,38.553531,79.857703
14.002000,26.889032,14.319280,38.500163,79.708474
14.004000,26.711351,14.403652,38.457434,79.572437
14.006000,26.534751,14.488345,38.426453,79.449548
14.008000,26.359105,14.572922,38.408883,79.340910
14.010000,26.183477,14.656672,38.404908,79.245057
14.012000,26.007580,14.739149,38.415053,79.161782
14.014000,25.830982,14.819994,38.439555,79.090531
14.016000,25.652655,14.898881,38.477244,79.028780
14.018000,25.472594,14.975355,38.527746,78.975695
14.020000,25.290585,15.049091,38.589723,78.929399
14.022000,25.106245,15.120196,38.662332,78.888772
14.024000,24.920150,15.188060,38.742803,78.851013
14.026000,24.732687,15.252343,38.829279,78.814308
14.028000,24.543665,15.313057,38.919064,78.775786
14.030000,24.353693,15.370097,39.009087,78.732877
14.032000,24.163217,15.423424,39.095838,78.682478
14.034000,23.970559,15.473508,39.178105,78.622173
14.036000,23.776550,15.520371,39.252294,78.549215
14.038000,23.582593,15.563806,39.313744,78.460144
14.040000,23.389333,15.604158,39.359346,78.352838
14.042000,23.197045,15.641850,39.387116,78.226011
14.044000,23.006665,15.677466,39.395838,78.079970
14.046000,22.818672,15.711865,39.385671,77.916209
14.048000,22.634767,15.745863,39.356923,77.737553
14.050000,22.456796,15.780421,39.309831,77.547048
14.052000,22.286440,15.816563,39.244817,77.347821
14.054000,22.125393,15.855249,39.161785,77.142427
14.056000,21.975019,15.896988,39.060143,76.932149
14.058000,21.836653,15.942287,38.937785,76.716725
14.060000,21.710847,15.990943,38.792943,76.494733
14.062000,21.597677,16.042507,38.623904,76.264088
14.064000,21.496872,16.095947,38.428940,76.021759
14.066000,21.407327,16.149812,38.207682,75.764821
14.068000,21.327623,16.202181,37.961429,75.491232
14.070000,21.255774,16.250937,37.693114,75.199826
14.072000,21.189478,16.293177,37.407891,74.890546
14.074000,21.126336,16.327036,37.110694,74.564066
14.076000,21.064021,16.350399,36.807399,74.221819
14.078000,21.000246,16.361135,36.503657,73.865038
14.080000,20.933166,16.358742,36.205158,73.497067
14.082000,20.861443,16.343337,35.916313,73.121093
14.084000,20.784532,16.316238,35.640628,72.741398
14.086000,20.702780,16.279356,35.380252,72.362388
14.088000,20.616954,16.235029,35.136297,71.988280
14.090000,20.528444,16.186324,34.910037,71.624805
14.092000,20.439216,16.135469,34.701385,71.276071
14.094000,20.352007,16.084931,34.510288,70.947226
14.096000,20.268935,16.035589,34.336171,70.640695
14.098000,20.193613,15.988802,34.179144,70.361559
14.100000,20.129085,15.944731,34.038947,70.112763
14.102000,20.078487,15.903441,33.915679,69.897606
14.104000,20.044358,15.864295,33.809072,69.717724
14.106000,20.029176,15.827030,33.718710,69.574916
14.108000,20.034573,15.791438,33.643653,69.469664
14.110000,20.061697,15.758050,33.582766,69.402512
14.112000,20.110844,15.728099,33.534621,69.373563
14.114000,20.182176,15.703393,33.497402,69.382971
14.116000,20.275407,15.686065,33.469223,69.430695
14.118000,20.389736,15.677771,33.448311,69.515819
14.120000,20.523772,15.679664,33.433209,69.636646
14.122000,20.675841,15.692026,33.422556,69.790423
14.124000,20.843568,15.713720,33.415772,69.973060
14.126000,21.023818,15.742042,33.412587,70.178448
14.128000,21.212946,15.773000,33.412854,70.398800
14.130000,21.406294,15.801240,33.416420,70.623953
14.132000,21.598664,15.820340,33.423140,70.842143
14.134000,21.784860,15.823934,33.432701,71.041495
14.136000,21.959768,15.806087,33.444885,71.210740
14.138000,22.119562,15.762840,33.458755,71.341156
14.140000,22.261477,15.692986,33.473588,71.428052
14.142000,22.384605,15.598478,33.488956,71.472040
14.144000,22.489922,15.484434,33.505163,71.479519
14.146000,22.579028,15.357952,33.521452,71.458432
14.148000,22.654716,15.227156,33.537523,71.419395
14.150000,22.719510,15.099865,33.553427,71.372802
14.152000,22.775490,14.982817,33.569093,71.327399
14.154000,22.824515,14.881447,33.584358,71.290320
14.156000,22.867365,14.799804,33.599445,71.266614
14.158000,22.903697,14.740902,33.614446,71.259045
14.160000,22.933219,14.706784,33.629547,71.269550
14.162000,22.955297,14.697751,33.645383,71.298431
14.164000,22.968749,14.713804,33.662504,71.345057
14.166000,22.972616,14.753986,33.681999,71.408601
14.168000,22.965839,14.816593,33.704950,71.487381
14.170000,22.947621,14.899282,33.732578,71.579481
14.172000,22.917166,14.999792,33.766149,71.683108
14.174000,22.874253,15.115756,33.806718,71.796726
14.176000,22.819053,15.244272,33.855161,71.918487
14.178000,22.751859,15.382850,33.912191,72.046901
14.180000,22.673764,15.528907,33.978217,72.180888
14.182000,22.586450,15.679793,34.052898,72.319141
14.184000,22.491886,15.833037,34.135680,72.460603
14.186000,22.392536,15.985952,34.225641,72.604129
14.188000,22.291053,16.136302,34.321181,72.748536
14.190000,22.190354,16.281791,34.420411,72.892556
14.192000,22.093213,16.420654,34.520971,73.034838
14.194000,22.002436,16.550960,34.620573,73.173969
14.196000,21.920802,16.671144,34.716425,73.308372
14.198000,21.850589,16.779881,34.806209,73.436680
14.200000,21.794651,16.876300,34.886213,73.557164
14.202000,21.754798,16.959168,34.953993,73.667959
14.204000,21.731823,17.027599,35.008004,73.767425
14.206000,21.726897,17.080863,35.046719,73.854478
14.208000,21.740084,17.118656,35.069885,73.928625
14.210000,21.770323,17.140053,35.078429,73.988805
14.212000,21.816615,17.144632,35.074270,74.035517
14.214000,21.876971,17.131727,35.060277,74.068975
14.216000,21.949185,17.100668,35.040167,74.090020
14.218000,22.031420,17.050797,35.018108,74.100325
14.220000,22.122282,16.981835,34.998879,74.102996
14.222000,22.220844,16.894022,34.987850,74.102715
14.224000,22.326811,16.787852,34.990425,74.105088
14.226000,22.440430,16.664084,35.011700,74.116215
14.228000,22.562525,16.524167,35.056044,74.142736
14.230000,22.694070,16.369997,35.126372,74.190439
14.232000,22.835404,16.204513,35.224878,74.264795
14.234000,22.986596,16.031076,35.351602,74.369274
14.236000,23.146344,15.853468,35.504557,74.504370
14.238000,23.312546,15.675573,35.679858,74.667978
14.240000,23.482016,15.501055,35.872189,74.855261
14.242000,23.651522,15.333673,36.075501,75.060696
14.244000,23.816699,15.177108,36.283042,75.276849
14.246000,23.973689,15.033716,36.488268,75.495673
14.248000,24.118530,14.906582,36.683960,75.709072
14.250000,24.248818,14.797737,36.863736,75.910292
14.252000,24.362678,14.707634,37.021971,76.092284
14.254000,24.457951,14.637935,37.151858,76.247744
14.256000,24.533893,14.588957,37.248823,76.371673
14.258000,24.590045,14.560570,37.308575,76.459190
14.260000,24.626710,14.552249,37.328681,76.507641
14.262000,24.644588,14.563249,37.308177,76.516014
14.264000,24.644450,14.592742,37.247750,76.484943
14.266000,24.627469,14.639649,37.149267,76.416386
