Temperature (K),Energy (eV)
324.000000,-96.123446
303.000000,-96.123753
297.000000,-96.123223
306.000000,-96.123554
329.000000,-96.123161
366.000000,-96.123455
416.000000,-96.123685
475.000000,-96.123702
539.000000,-96.125064
602.000000,-96.125720
658.000000,-96.125767
697.000000,-96.125984
715.000000,-96.125660
708.000000,-96.125467
676.000000,-96.123198
621.000000,-96.121801
551.000000,-96.120571
474.000000,-96.117522
399.000000,-96.115345
334.000000,-96.114149
287.000000,-96.113097
261.000000,-96.112117
259.000000,-96.110619
280.000000,-96.111222
322.000000,-96.111938
380.000000,-96.112884
446.000000,-96.113459
512.000000,-96.114922
568.000000,-96.116183
606.000000,-96.117596
621.000000,-96.117184
613.000000,-96.116821
587.000000,-96.115498
550.000000,-96.114313
512.000000,-96.112742
481.000000,-96.109508
463.000000,-96.107597
461.000000,-96.107205
478.000000,-96.106729
512.000000,-96.107141
558.000000,-96.107941
608.000000,-96.109044
653.000000,-96.110084
685.000000,-96.110241
695.000000,-96.109105
679.000000,-96.109545
638.000000,-96.108744
579.000000,-96.106986
513.000000,-96.106295
449.000000,-96.103446
399.000000,-96.102152
369.000000,-96.100561
362.000000,-96.099572
380.000000,-96.099921
417.000000,-96.101040
467.000000,-96.101768
521.000000,-96.102433
570.000000,-96.103407
609.000000,-96.103271
631.000000,-96.103964
636.000000,-96.103284
622.000000,-96.102093
594.000000,-96.100649
554.000000,-96.097561
509.000000,-96.095300
463.000000,-96.093811
423.000000,-96.091582
391.000000,-96.089725
371.000000,-96.088703
364.000000,-96.087804
369.000000,-96.087352
385.000000,-96.087319
410.000000,-96.087782
441.000000,-96.087408
475.000000,-96.087919
508.000000,-96.088330
535.000000,-96.087369
553.000000,-96.085511
559.000000,-96.083699
551.000000,-96.082144
531.000000,-96.080592
501.000000,-96.078991
463.000000,-96.077595
423.000000,-96.076344
385.000000,-96.074689
351.000000,-96.073127
327.000000,-96.072141
315.000000,-96.070866
319.000000,-96.070486
338.000000,-96.071636
373.000000,-96.071430
421.000000,-96.071864
477.000000,-96.072180
535.000000,-96.072724
591.000000,-96.072490
636.000000,-96.072760
668.000000,-96.073661
684.000000,-96.073480
684.000000,-96.072577
670.000000,-96.070162
645.000000,-96.068357
614.000000,-96.067913
579.000000,-96.065671
545.000000,-96.065273
513.000000,-96.063608
485.000000,-96.063639
465.000000,-96.063292
453.000000,-96.063236
452.000000,-96.061652
460.000000,-96.060902
478.000000,-96.060022
504.000000,-96.059619
535.000000,-96.059120
569.000000,-96.059562
600.000000,-96.061350
625.000000,-96.061063
639.000000,-96.060852
639.000000,-96.060439
625.000000,-96.058919
601.000000,-96.057415
570.000000,-96.054846
536.000000,-96.051809
503.000000,-96.049176
475.000000,-96.046531
453.000000,-96.045310
439.000000,-96.043929
434.000000,-96.043213
437.000000,-96.042675
445.000000,-96.042630
457.000000,-96.042243
468.000000,-96.042417
475.000000,-96.042239
475.000000,-96.042260
468.000000,-96.041654
457.000000,-96.039806
446.000000,-96.038720
438.000000,-96.038727
433.000000,-96.038958
431.000000,-96.039435
430.000000,-96.039091
431.000000,-96.039211
434.000000,-96.038288
442.000000,-96.037840
455.000000,-96.037409
472.000000,-96.037256
491.000000,-96.037593
506.000000,-96.036668
514.000000,-96.035892
510.000000,-96.034189
493.000000,-96.032556
465.000000,-96.030798
428.000000,-96.028627
388.000000,-96.026665
351.000000,-96.024381
323.000000,-96.023245
309.000000,-96.022401
310.000000,-96.022200
329.000000,-96.022730
363.000000,-96.023418
412.000000,-96.023364
470.000000,-96.023839
533.000000,-96.023289
596.000000,-96.022699
656.000000,-96.021590
707.000000,-96.020436
747.000000,-96.018463
771.000000,-96.016821
776.000000,-96.016051
762.000000,-96.015713
731.000000,-96.013686
686.000000,-96.010966
635.000000,-96.007132
586.000000,-96.004853
547.000000,-96.002657
522.000000,-96.001276
511.000000,-96.001121
514.000000,-96.001474
526.000000,-96.000887
541.000000,-96.000850
554.000000,-96.001231
560.000000,-96.001544
558.000000,-96.000211
547.000000,-95.998737
527.000000,-95.997079
503.000000,-95.995509
479.000000,-95.994053
458.000000,-95.992395
443.000000,-95.991811
433.000000,-95.991009
428.000000,-95.990903
427.000000,-95.990852
427.000000,-95.990554
429.000000,-95.990311
432.000000,-95.989113
435.000000,-95.988365
438.000000,-95.986762
442.000000,-95.985909
446.000000,-95.985208
451.000000,-95.984186
455.000000,-95.983856
459.000000,-95.983198
463.000000,-95.982220
465.000000,-95.980905
464.000000,-95.980078
460.000000,-95.978562
451.000000,-95.977539
436.000000,-95.975930
417.000000,-95.975498
396.000000,-95.975902
375.000000,-95.976502
358.000000,-95.977241
348.000000,-95.976755
348.000000,-95.976705
357.000000,-95.975976
377.000000,-95.976244
406.000000,-95.976339
443.000000,-95.977053
486.000000,-95.976875
531.000000,-95.976942
574.000000,-95.977504
612.000000,-95.977146
638.000000,-95.976351
649.000000,-95.976438
645.000000,-95.974370
626.000000,-95.971856
596.000000,-95.969203
562.000000,-95.966442
532.000000,-95.963990
512.000000,-95.962843
507.000000,-95.962193
518.000000,-95.961706
542.000000,-95.960891
577.000000,-95.961050
616.000000,-95.961366
654.000000,-95.962081
685.000000,-95.962688
703.000000,-95.963156
705.000000,-95.963273
689.000000,-95.962066
656.000000,-95.961398
611.000000,-95.961508
562.000000,-95.960272
513.000000,-95.958975
472.000000,-95.958243
444.000000,-95.956770
429.000000,-95.954863
426.000000,-95.954894
433.000000,-95.954720
445.000000,-95.954032
460.000000,-95.953434
472.000000,-95.953273
479.000000,-95.954263
479.000000,-95.955077
472.000000,-95.954547
458.000000,-95.953420
438.000000,-95.952289
414.000000,-95.950983
390.000000,-95.949353
368.000000,-95.947695
352.000000,-95.946748
345.000000,-95.945489
348.000000,-95.944392
364.000000,-95.943373
390.000000,-95.943348
427.000000,-95.943408
470.000000,-95.942603
513.000000,-95.943369
551.000000,-95.944357
580.000000,-95.944417
596.000000,-95.943914
594.000000,-95.943442
576.000000,-95.942051
544.000000,-95.940588
503.000000,-95.939030
461.000000,-95.936167
422.000000,-95.934852
392.000000,-95.935613
374.000000,-95.935452
368.000000,-95.934952
374.000000,-95.934514
389.000000,-95.933597
411.000000,-95.933791
439.000000,-95.935020
471.000000,-95.935150
503.000000,-95.934419
534.000000,-95.934780
560.000000,-95.935162
584.000000,-95.934431
602.000000,-95.933256
616.000000,-95.931280
625.000000,-95.929818
628.000000,-95.928709
624.000000,-95.927375
612.000000,-95.926237
595.000000,-95.924607
576.000000,-95.923710
559.000000,-95.921377
549.000000,-95.920028
548.000000,-95.917713
556.000000,-95.916368
569.000000,-95.915892
584.000000,-95.914974
594.000000,-95.915713
598.000000,-95.915600
595.000000,-95.915456
586.000000,-95.913791
572.000000,-95.912468
554.000000,-95.911850
534.000000,-95.911600
514.000000,-95.909926
493.000000,-95.907973
472.000000,-95.905893
452.000000,-95.905060
434.000000,-95.904153
419.000000,-95.903496
406.000000,-95.902361
397.000000,-95.901783
392.000000,-95.900524
392.000000,-95.900895
398.000000,-95.901295
410.000000,-95.901030
429.000000,-95.900049
452.000000,-95.899929
476.000000,-95.900386
497.000000,-95.900600
510.000000,-95.900418
510.000000,-95.899252
497.000000,-95.898184
471.000000,-95.896154
437.000000,-95.894390
402.000000,-95.891861
375.000000,-95.890434
363.000000,-95.889932
371.000000,-95.889838
397.000000,-95.890448
439.000000,-95.891180
489.000000,-95.892188
538.000000,-95.893020
578.000000,-95.894142
603.000000,-95.894297
611.000000,-95.893038
602.000000,-95.891566
579.000000,-95.890721
548.000000,-95.889085
513.000000,-95.886689
477.000000,-95.884447
444.000000,-95.883196
415.000000,-95.883006
393.000000,-95.881532
381.000000,-95.880173
379.000000,-95.879240
391.000000,-95.878898
419.000000,-95.878924
460.000000,-95.879592
514.000000,-95.880618
572.000000,-95.881611
627.000000,-95.882915
668.000000,-95.883565
691.000000,-95.883240
696.000000,-95.883301
687.000000,-95.881832
670.000000,-95.880681
650.000000,-95.879544
632.000000,-95.879184
615.000000,-95.878949
601.000000,-95.879529
589.000000,-95.880568
579.000000,-95.880494
569.000000,-95.879992
559.000000,-95.880510
549.000000,-95.879808
538.000000,-95.880235
524.000000,-95.880440
506.000000,-95.879909
484.000000,-95.879514
459.000000,-95.878070
431.000000,-95.876940
404.000000,-95.876482
378.000000,-95.876037
356.000000,-95.875289
337.000000,-95.874413
324.000000,-95.873905
317.000000,-95.873338
316.000000,-95.872950
323.000000,-95.872518
340.000000,-95.871903
366.000000,-95.871801
402.000000,-95.872640
446.000000,-95.873407
495.000000,-95.873851
543.000000,-95.874844
584.000000,-95.874799
611.000000,-95.874021
620.000000,-95.873037
607.000000,-95.870941
577.000000,-95.868636
534.000000,-95.865821
488.000000,-95.863555
446.000000,-95.862873
413.000000,-95.861597
394.000000,-95.859419
386.000000,-95.858404
389.000000,-95.858321
402.000000,-95.857523
423.000000,-95.857410
451.000000,-95.858025
484.000000,-95.857599
520.000000,-95.857037
558.000000,-95.856635
593.000000,-95.856464
626.000000,-95.857094
652.000000,-95.855906
670.000000,-95.855734
675.000000,-95.855361
665.000000,-95.854852
641.000000,-95.851955
604.000000,-95.850090
558.000000,-95.848470
511.000000,-95.846710
470.000000,-95.844596
442.000000,-95.843313
431.000000,-95.842688
434.000000,-95.842036
448.000000,-95.842071
467.000000,-95.841944
487.000000,-95.841781
509.000000,-95.841239
532.000000,-95.841532
558.000000,-95.841578
585.000000,-95.842083
606.000000,-95.843454
616.000000,-95.844485
610.000000,-95.843920
588.000000,-95.843269
554.000000,-95.841352
516.000000,-95.838846
481.000000,-95.837129
454.000000,-95.835703
438.000000,-95.834266
435.000000,-95.833229
441.000000,-95.832912
453.000000,-95.832823
469.000000,-95.832733
483.000000,-95.832542
492.000000,-95.832247
492.000000,-95.831666
483.000000,-95.830099
463.000000,-95.828399
434.000000,-95.827753
399.000000,-95.826301
361.000000,-95.825018
325.000000,-95.824189
298.000000,-95.823116
282.000000,-95.821786
282.000000,-95.820697
301.000000,-95.819799
341.000000,-95.820021
400.000000,-95.820769
474.000000,-95.822210
557.000000,-95.823640
639.000000,-95.824717
707.000000,-95.825286
749.000000,-95.826104
757.000000,-95.825021
729.000000,-95.822975
672.000000,-95.821146
594.000000,-95.818327
512.000000,-95.816497
437.000000,-95.813678
380.000000,-95.811558
348.000000,-95.810859
343.000000,-95.810663
364.000000,-95.810884
406.000000,-95.812046
462.000000,-95.813861
523.000000,-95.814852
583.000000,-95.816196
633.000000,-95.815419
667.000000,-95.814927
684.000000,-95.814222
681.000000,-95.812485
660.000000,-95.810543
627.000000,-95.808612
587.000000,-95.806819
545.000000,-95.805265
507.000000,-95.803226
475.000000,-95.802302
452.000000,-95.802149
439.000000,-95.802240
434.000000,-95.803264
438.000000,-95.803412
449.000000,-95.804170
465.000000,-95.805410
486.000000,-95.806476
511.000000,-95.806285
535.000000,-95.806050
557.000000,-95.805267
571.000000,-95.804600
575.000000,-95.804595
568.000000,-95.803589
551.000000,-95.802051
526.000000,-95.800202
497.000000,-95.798206
468.000000,-95.796156
440.000000,-95.795179
416.000000,-95.794563
397.000000,-95.793956
384.000000,-95.793767
379.000000,-95.794398
382.000000,-95.794703
395.000000,-95.794487
416.000000,-95.794802
443.000000,-95.794561
470.000000,-95.793867
494.000000,-95.794215
509.000000,-95.793763
512.000000,-95.792670
501.000000,-95.790995
478.000000,-95.789041
445.000000,-95.786730
409.000000,-95.784471
375.000000,-95.781729
351.000000,-95.780257
343.000000,-95.780223
358.000000,-95.779493
398.000000,-95.779986
462.000000,-95.780592
544.000000,-95.782892
633.000000,-95.785238
717.000000,-95.786221
780.000000,-95.788110
809.000000,-95.788778
798.000000,-95.786399
749.000000,-95.783891
671.000000,-95.781164
578.000000,-95.777562
484.000000,-95.773926
401.000000,-95.770696
339.000000,-95.768822
301.000000,-95.766968
292.000000,-95.766313
313.000000,-95.766060
362.000000,-95.766824
435.000000,-95.768716
524.000000,-95.770756
616.000000,-95.773949
697.000000,-95.775043
755.000000,-95.775871
778.000000,-95.775743
765.000000,-95.774259
721.000000,-95.769689
653.000000,-95.765927
574.000000,-95.764624
496.000000,-95.763430
427.000000,-95.762834
373.000000,-95.760670
335.000000,-95.759481
313.000000,-95.758854
308.000000,-95.757805
318.000000,-95.757427
341.000000,-95.758133
377.000000,-95.758087
420.000000,-95.758605
466.000000,-95.759192
508.000000,-95.759690
543.000000,-95.760631
563.000000,-95.761106
567.000000,-95.761491
555.000000,-95.760244
530.000000,-95.759177
498.000000,-95.757311
467.000000,-95.756085
442.000000,-95.754256
428.000000,-95.753197
426.000000,-95.752765
435.000000,-95.753992
451.000000,-95.754063
469.000000,-95.754727
485.000000,-95.755613
496.000000,-95.755868
500.000000,-95.754653
497.000000,-95.753410
488.000000,-95.752649
474.000000,-95.751643
459.000000,-95.751528
443.000000,-95.751791
430.000000,-95.751491
420.000000,-95.751225
415.000000,-95.750505
417.000000,-95.749440
430.000000,-95.749404
456.000000,-95.748077
497.000000,-95.747250
552.000000,-95.747016
617.000000,-95.748621
683.000000,-95.750276
737.000000,-95.752116
768.000000,-95.753736
769.000000,-95.753770
737.000000,-95.753523
683.000000,-95.752140
617.000000,-95.749590
553.000000,-95.746864
501.000000,-95.744430
464.000000,-95.743606
443.000000,-95.743000
431.000000,-95.742423
425.000000,-95.743041
419.000000,-95.742753
414.000000,-95.742148
409.000000,-95.741230
408.000000,-95.740606
412.000000,-95.740477
425.000000,-95.740350
447.000000,-95.739827
476.000000,-95.740600
509.000000,-95.740275
543.000000,-95.739723
573.000000,-95.739906
594.000000,-95.739841
604.000000,-95.739518
601.000000,-95.739436
583.000000,-95.740343
549.000000,-95.741022
505.000000,-95.741885
453.000000,-95.741451
402.000000,-95.740545
359.000000,-95.740314
332.000000,-95.740106
326.000000,-95.739496
344.000000,-95.738915
384.000000,-95.738899
442.000000,-95.740160
508.000000,-95.741942
572.000000,-95.743286
622.000000,-95.744704
648.000000,-95.744133
644.000000,-95.742961
612.000000,-95.741386
558.000000,-95.737687
491.000000,-95.733703
421.000000,-95.731564
361.000000,-95.728904
318.000000,-95.726899
298.000000,-95.725637
303.000000,-95.724839
332.000000,-95.725303
381.000000,-95.726694
445.000000,-95.728200
515.000000,-95.730029
581.000000,-95.731506
631.000000,-95.732755
657.000000,-95.733308
655.000000,-95.731870
626.000000,-95.730742
578.000000,-95.728006
522.000000,-95.725349
469.000000,-95.721983
430.000000,-95.720138
410.000000,-95.718094
416.000000,-95.717555
447.000000,-95.719066
503.000000,-95.720196
576.000000,-95.722155
655.000000,-95.724466
724.000000,-95.724842
768.000000,-95.726031
775.000000,-95.727380
744.000000,-95.726131
678.000000,-95.721593
588.000000,-95.719295
493.000000,-95.715308
406.000000,-95.711989
340.000000,-95.710404
302.000000,-95.708841
294.000000,-95.707435
314.000000,-95.708028
358.000000,-95.708958
418.000000,-95.709972
485.000000,-95.710954
549.000000,-95.711928
599.000000,-95.713558
630.000000,-95.713737
636.000000,-95.712826
617.000000,-95.711330
579.000000,-95.707245
531.000000,-95.704178
482.000000,-95.701656
441.000000,-95.700519
415.000000,-95.698592
405.000000,-95.698170
410.000000,-95.698426
423.000000,-95.698455
437.000000,-95.699233
445.000000,-95.698944
443.000000,-95.698234
431.000000,-95.697383
414.000000,-95.696088
398.000000,-95.695476
391.000000,-95.694052
397.000000,-95.694071
417.000000,-95.694430
450.000000,-95.695156
490.000000,-95.695081
533.000000,-95.695646
571.000000,-95.696175
597.000000,-95.695957
606.000000,-95.694934
596.000000,-95.693600
567.000000,-95.691423
525.000000,-95.689319
476.000000,-95.686479
428.000000,-95.684580
389.000000,-95.684687
366.000000,-95.684611
361.000000,-95.685268
378.000000,-95.685336
417.000000,-95.685430
474.000000,-95.686369
545.000000,-95.687701
619.000000,-95.689649
683.000000,-95.691364
724.000000,-95.691869
734.000000,-95.691108
712.000000,-95.688426
666.000000,-95.685506
607.000000,-95.682815
546.000000,-95.681773
496.000000,-95.678324
461.000000,-95.676231
444.000000,-95.675679
446.000000,-95.675574
464.000000,-95.676108
494.000000,-95.677413
533.000000,-95.677627
573.000000,-95.677831
607.000000,-95.678303
629.000000,-95.678298
631.000000,-95.677767
611.000000,-95.677165
569.000000,-95.675958
510.000000,-95.674051
443.000000,-95.672907
377.000000,-95.670512
322.000000,-95.667677
285.000000,-95.665772
271.000000,-95.665084
282.000000,-95.664801
313.000000,-95.665341
360.000000,-95.666122
415.000000,-95.666970
472.000000,-95.667920
523.000000,-95.668902
564.000000,-95.668724
590.000000,-95.668948
600.000000,-95.668308
594.000000,-95.667089
576.000000,-95.665034
548.000000,-95.662214
515.000000,-95.659583
480.000000,-95.656370
450.000000,-95.653217
427.000000,-95.650957
416.000000,-95.649788
417.000000,-95.650100
431.000000,-95.650816
454.000000,-95.652616
481.000000,-95.654094
507.000000,-95.653640
525.000000,-95.653940
533.000000,-95.653810
530.000000,-95.654174
520.000000,-95.652723
505.000000,-95.651656
489.000000,-95.650226
476.000000,-95.648890
468.000000,-95.648621
467.000000,-95.648748
473.000000,-95.649030
485.000000,-95.648760
505.000000,-95.649180
530.000000,-95.648674
559.000000,-95.647994
589.000000,-95.647870
616.000000,-95.648199
637.000000,-95.646418
648.000000,-95.644044
648.000000,-95.642958
637.000000,-95.642535
617.000000,-95.641740
591.000000,-95.640285
560.000000,-95.639078
528.000000,-95.638861
497.000000,-95.638975
469.000000,-95.637686
447.000000,-95.637699
430.000000,-95.638229
420.000000,-95.638030
415.000000,-95.637724
417.000000,-95.636843
425.000000,-95.635776
438.000000,-95.635759
456.000000,-95.635611
478.000000,-95.636198
502.000000,-95.636386
524.000000,-95.636981
541.000000,-95.636638
549.000000,-95.636201
544.000000,-95.635651
527.000000,-95.635695
500.000000,-95.634920
466.000000,-95.634215
432.000000,-95.631625
402.000000,-95.630322
379.000000,-95.628745
368.000000,-95.628115
369.000000,-95.628268
381.000000,-95.628225
403.000000,-95.628343
432.000000,-95.629324
466.000000,-95.630108
500.000000,-95.630781
531.000000,-95.631148
558.000000,-95.631007
578.000000,-95.629293
589.000000,-95.628999
593.000000,-95.628897
589.000000,-95.629482
575.000000,-95.630851
551.000000,-95.630228
518.000000,-95.630366
477.000000,-95.629490
436.000000,-95.627305
400.000000,-95.625306
379.000000,-95.624547
378.000000,-95.623360
402.000000,-95.623462
449.000000,-95.623356
513.000000,-95.624481
585.000000,-95.626926
652.000000,-95.629367
699.000000,-95.630059
717.000000,-95.629595
702.000000,-95.628142
655.000000,-95.624622
587.000000,-95.620689
511.000000,-95.616544
441.000000,-95.613584
388.000000,-95.610827
359.000000,-95.609662
358.000000,-95.609593
384.000000,-95.609305
432.000000,-95.610253
494.000000,-95.611789
559.000000,-95.613610
615.000000,-95.614134
651.000000,-95.615145
661.000000,-95.614820
644.000000,-95.613663
605.000000,-95.611446
552.000000,-95.608014
498.000000,-95.604635
451.000000,-95.601871
420.000000,-95.599693
407.000000,-95.598123
412.000000,-95.597582
429.000000,-95.597857
453.000000,-95.598266
476.000000,-95.599067
492.000000,-95.598691
498.000000,-95.598227
492.000000,-95.597912
478.000000,-95.596510
461.000000,-95.595258
446.000000,-95.593858
437.000000,-95.592737
434.000000,-95.591779
439.000000,-95.591368
448.000000,-95.591224
462.000000,-95.590336
478.000000,-95.589290
496.000000,-95.588108
513.000000,-95.586740
526.000000,-95.585356
531.000000,-95.584430
528.000000,-95.583520
515.000000,-95.582950
492.000000,-95.582127
465.000000,-95.582478
437.000000,-95.580916
417.000000,-95.580073
409.000000,-95.579098
417.000000,-95.578228
443.000000,-95.578772
483.000000,-95.579959
532.000000,-95.580303
580.000000,-95.580923
617.000000,-95.582233
636.000000,-95.581553
631.000000,-95.580064
601.000000,-95.577726
549.000000,-95.576663
486.000000,-95.574798
421.000000,-95.572062
369.000000,-95.569238
341.000000,-95.568156
345.000000,-95.567531
384.000000,-95.568071
455.000000,-95.569844
546.000000,-95.572224
643.000000,-95.574251
726.000000,-95.577129
778.000000,-95.578340
790.000000,-95.577415
758.000000,-95.575374
689.000000,-95.571982
598.000000,-95.566967
503.000000,-95.563374
420.000000,-95.561323
362.000000,-95.558994
335.000000,-95.558168
339.000000,-95.558074
370.000000,-95.559018
419.000000,-95.559716
477.000000,-95.561750
531.000000,-95.564219
574.000000,-95.565665
598.000000,-95.565806
603.000000,-95.565403
589.000000,-95.564538
562.000000,-95.563079
527.000000,-95.561791
487.000000,-95.561019
447.000000,-95.560313
408.000000,-95.559161
373.000000,-95.557760
344.000000,-95.557375
326.000000,-95.555884
321.000000,-95.554681
331.000000,-95.554904
357.000000,-95.556637
395.000000,-95.557749
441.000000,-95.557917
486.000000,-95.557657
524.000000,-95.557943
552.000000,-95.558071
567.000000,-95.557232
569.000000,-95.556250
563.000000,-95.554436
550.000000,-95.551899
534.000000,-95.549788
518.000000,-95.547568
505.000000,-95.545730
494.000000,-95.544256
487.000000,-95.542743
482.000000,-95.541322
480.000000,-95.540721
481.000000,-95.539799
483.000000,-95.539677
488.000000,-95.540483
496.000000,-95.540417
509.000000,-95.539471
527.000000,-95.539034
550.000000,-95.539248
575.000000,-95.539400
598.000000,-95.539589
615.000000,-95.539927
619.000000,-95.540398
608.000000,-95.539251
583.000000,-95.538855
551.000000,-95.538496
517.000000,-95.536385
489.000000,-95.534550
472.000000,-95.534337
468.000000,-95.534004
476.000000,-95.532775
496.000000,-95.532259
521.000000,-95.531763
549.000000,-95.531089
573.000000,-95.530722
587.000000,-95.530948
587.000000,-95.530636
572.000000,-95.529969
543.000000,-95.527865
507.000000,-95.526636
467.000000,-95.525132
431.000000,-95.524722
402.000000,-95.523207
384.000000,-95.523470
378.000000,-95.522879
383.000000,-95.522635
396.000000,-95.522803
417.000000,-95.524636
443.000000,-95.525207
471.000000,-95.525507
497.000000,-95.526256
520.000000,-95.527114
537.000000,-95.526334
547.000000,-95.526368
549.000000,-95.525660
543.000000,-95.524681
529.000000,-95.524404
507.000000,-95.524761
480.000000,-95.524650
448.000000,-95.524519
415.000000,-95.524275
385.000000,-95.524094
363.000000,-95.522168
353.000000,-95.520949
357.000000,-95.520628
377.000000,-95.519987
413.000000,-95.520365
462.000000,-95.521002
520.000000,-95.522452
581.000000,-95.523738
636.000000,-95.525851
675.000000,-95.527056
690.000000,-95.527890
673.000000,-95.528701
627.000000,-95.527254
558.000000,-95.524523
478.000000,-95.521854
404.000000,-95.518609
350.000000,-95.516251
327.000000,-95.515060
340.000000,-95.515571
388.000000,-95.515932
462.000000,-95.517010
549.000000,-95.518637
635.000000,-95.521053
704.000000,-95.523745
745.000000,-95.523817
750.000000,-95.523021
722.000000,-95.519962
668.000000,-95.516384
598.000000,-95.513199
527.000000,-95.509767
464.000000,-95.507080
419.000000,-95.505096
395.000000,-95.503721
395.000000,-95.503362
414.000000,-95.502842
447.000000,-95.503909
487.000000,-95.504376
525.000000,-95.505423
554.000000,-95.507204
569.000000,-95.508636
568.000000,-95.508873
550.000000,-95.507044
519.000000,-95.504552
480.000000,-95.502845
440.000000,-95.501674
407.000000,-95.500024
386.000000,-95.499101
379.000000,-95.497810
387.000000,-95.497458
406.000000,-95.497009
434.000000,-95.496346
466.000000,-95.496692
497.000000,-95.497997
523.000000,-95.499011
541.000000,-95.498653
548.000000,-95.497711
541.000000,-95.496227
523.000000,-95.494517
494.000000,-95.491904
461.000000,-95.490227
430.000000,-95.488021
406.000000,-95.486400
394.000000,-95.485682
396.000000,-95.485967
412.000000,-95.485949
437.000000,-95.486107
466.000000,-95.486627
493.000000,-95.486738
513.000000,-95.485730
526.000000,-95.484879
534.000000,-95.482894
539.000000,-95.481969
545.000000,-95.481728
556.000000,-95.480686
572.000000,-95.479732
590.000000,-95.481282
607.000000,-95.482164
618.000000,-95.482853
621.000000,-95.482191
612.000000,-95.481236
592.000000,-95.479972
562.000000,-95.478556
525.000000,-95.476843
486.000000,-95.474533
448.000000,-95.472890
414.000000,-95.472409
388.000000,-95.470874
371.000000,-95.470177
367.000000,-95.470709
377.000000,-95.471064
401.000000,-95.471328
439.000000,-95.471897
485.000000,-95.473086
533.000000,-95.474705
576.000000,-95.476028
608.000000,-95.476491
627.000000,-95.476190
633.000000,-95.475740
629.000000,-95.474553
620.000000,-95.473652
606.000000,-95.472184
589.000000,-95.471113
569.000000,-95.470055
545.000000,-95.468881
519.000000,-95.468379
495.000000,-95.466937
476.000000,-95.465608
466.000000,-95.464930
463.000000,-95.465038
465.000000,-95.463280
469.000000,-95.463455
470.000000,-95.463771
466.000000,-95.463860
457.000000,-95.463486
442.000000,-95.462377
424.000000,-95.461237
406.000000,-95.460397
391.000000,-95.460009
382.000000,-95.459446
383.000000,-95.458692
394.000000,-95.458406
414.000000,-95.458595
441.000000,-95.459525
468.000000,-95.459565
493.000000,-95.459878
513.000000,-95.460331
525.000000,-95.460161
532.000000,-95.460164
535.000000,-95.460541
533.000000,-95.459997
528.000000,-95.459220
521.000000,-95.458513
511.000000,-95.457542
501.000000,-95.456300
492.000000,-95.456145
488.000000,-95.455077
491.000000,-95.454423
501.000000,-95.454199
517.000000,-95.454786
535.000000,-95.454878
549.000000,-95.455751
557.000000,-95.456737
555.000000,-95.454780
545.000000,-95.453763
530.000000,-95.453364
513.000000,-95.451918
501.000000,-95.452174
496.000000,-95.451479
500.000000,-95.450943
510.000000,-95.451013
521.000000,-95.451435
529.000000,-95.451425
530.000000,-95.451075
522.000000,-95.450232
505.000000,-95.449915
484.000000,-95.448830
465.000000,-95.447195
455.000000,-95.445234
456.000000,-95.445091
472.000000,-95.446070
500.000000,-95.446667
537.000000,-95.447614
577.000000,-95.448528
611.000000,-95.449527
634.000000,-95.451069
641.000000,-95.451565
631.000000,-95.451563
605.000000,-95.451323
569.000000,-95.449922
527.000000,-95.448291
486.000000,-95.446738
450.000000,-95.446428
422.000000,-95.446655
403.000000,-95.446587
395.000000,-95.446809
397.000000,-95.446888
409.000000,-95.446646
428.000000,-95.446909
453.000000,-95.447102
480.000000,-95.448013
502.000000,-95.447712
514.000000,-95.447578
512.000000,-95.446382
494.000000,-95.444990
463.000000,-95.442965
424.000000,-95.441133
386.000000,-95.440166
357.000000,-95.439683
345.000000,-95.438551
352.000000,-95.438806
379.000000,-95.439455
419.000000,-95.439996
466.000000,-95.441165
511.000000,-95.442611
550.000000,-95.443251
579.000000,-95.443686
597.000000,-95.444137
606.000000,-95.442420
608.000000,-95.440811
606.000000,-95.439198
600.000000,-95.438417
591.000000,-95.438415
577.000000,-95.436598
558.000000,-95.435470
531.000000,-95.433515
500.000000,-95.430341
468.000000,-95.427599
439.000000,-95.426340
420.000000,-95.425538
414.000000,-95.424195
424.000000,-95.423386
447.000000,-95.423894
481.000000,-95.424041
521.000000,-95.424403
562.000000,-95.423970
597.000000,-95.423840
624.000000,-95.423327
640.000000,-95.422342
644.000000,-95.422033
635.000000,-95.420241
612.000000,-95.418164
576.000000,-95.417222
532.000000,-95.414343
484.000000,-95.412091
440.000000,-95.411386
407.000000,-95.410427
388.000000,-95.408949
387.000000,-95.408631
401.000000,-95.408436
429.000000,-95.408790
466.000000,-95.409247
509.000000,-95.410267
552.000000,-95.410705
590.000000,-95.411297
616.000000,-95.411530
627.000000,-95.410858
622.000000,-95.410229
602.000000,-95.408603
569.000000,-95.407845
528.000000,-95.406519
485.000000,-95.404734
442.000000,-95.403999
407.000000,-95.402791
379.000000,-95.400769
361.000000,-95.400666
352.000000,-95.400253
348.000000,-95.400084
348.000000,-95.400323
349.000000,-95.400000
349.000000,-95.399749
346.000000,-95.398928
344.000000,-95.397863
343.000000,-95.397259
348.000000,-95.396762
362.000000,-95.395856
385.000000,-95.395878
418.000000,-95.396255
458.000000,-95.395744
503.000000,-95.396321
550.000000,-95.396071
596.000000,-95.395283
639.000000,-95.393568
677.000000,-95.393332
708.000000,-95.392739
